posterior_mu,generation,estimated_p_theta,Overall.Frequency,p_noise,prior_prob_noise
0.5647382682290117,500,0.5647382682290117,10,0.06666666666666667,0
0.655915494453817,500,0.655915494453817,10,0.06666666666666667,0
0.5643677359103715,500,0.5643677359103715,10,0.06666666666666667,0
0.6573799551294036,500,0.6573799551294036,10,0.06666666666666667,0
0.7025559056787017,500,0.7025559056787017,10,0.06666666666666667,0
0.6569382390934023,500,0.6569382390934023,10,0.06666666666666667,0
0.6068135869155619,500,0.6068135869155619,10,0.06666666666666667,0
0.5589637259189294,500,0.5589637259189294,10,0.06666666666666667,0
0.6569964469619061,500,0.6569964469619061,10,0.06666666666666667,0
0.6511039426088322,500,0.6511039426088322,10,0.06666666666666667,0
0.6097223667880535,500,0.6097223667880535,10,0.06666666666666667,0
0.648724845995835,500,0.648724845995835,10,0.06666666666666667,0
0.656125107499876,500,0.656125107499876,10,0.06666666666666667,0
0.6048766685362008,500,0.6048766685362008,10,0.06666666666666667,0
0.5652346926603646,500,0.5652346926603646,10,0.06666666666666667,0
0.5611155103562926,500,0.5611155103562926,10,0.06666666666666667,0
0.6537415270382696,500,0.6537415270382696,10,0.06666666666666667,0
0.5150977999879071,500,0.5150977999879071,10,0.06666666666666667,0
0.6972900219142653,500,0.6972900219142653,10,0.06666666666666667,0
0.7452463318212958,500,0.7452463318212958,10,0.06666666666666667,0
0.554863595686952,500,0.554863595686952,10,0.06666666666666667,0
0.46911510218422076,500,0.46911510218422076,10,0.06666666666666667,0
0.7010523407320388,500,0.7010523407320388,10,0.06666666666666667,0
0.604026659205918,500,0.604026659205918,10,0.06666666666666667,0
0.7039811980127191,500,0.7039811980127191,10,0.06666666666666667,0
0.6971586709277601,500,0.6971586709277601,10,0.06666666666666667,0
0.698247263871456,500,0.698247263871456,10,0.06666666666666667,0
0.6019711903614356,500,0.6019711903614356,10,0.06666666666666667,0
0.698247263871456,500,0.698247263871456,10,0.06666666666666667,0
0.7402539887942978,500,0.7402539887942978,10,0.06666666666666667,0
0.605691551275169,500,0.605691551275169,10,0.06666666666666667,0
0.41713557453757366,500,0.41713557453757366,10,0.06666666666666667,0
0.703205961771401,500,0.703205961771401,10,0.06666666666666667,0
0.7005807483131162,500,0.7005807483131162,10,0.06666666666666667,0
0.5631348792612193,500,0.5631348792612193,10,0.06666666666666667,0
0.6936654070617184,500,0.6936654070617184,10,0.06666666666666667,0
0.7429827809034494,500,0.7429827809034494,10,0.06666666666666667,0
0.6022336197011432,500,0.6022336197011432,10,0.06666666666666667,0
0.6057785689228129,500,0.6057785689228129,10,0.06666666666666667,0
0.5062758078069463,500,0.5062758078069463,10,0.06666666666666667,0
0.652486120093633,500,0.652486120093633,10,0.06666666666666667,0
0.6978399242898662,500,0.6978399242898662,10,0.06666666666666667,0
0.655213690726096,500,0.655213690726096,10,0.06666666666666667,0
0.6535857077514251,500,0.6535857077514251,10,0.06666666666666667,0
0.5134847117262137,500,0.5134847117262137,10,0.06666666666666667,0
0.7010523407320388,500,0.7010523407320388,10,0.06666666666666667,0
0.7445324602841564,500,0.7445324602841564,10,0.06666666666666667,0
0.6036526900462977,500,0.6036526900462977,10,0.06666666666666667,0
0.7990757959375703,500,0.7990757959375703,100,0.06666666666666667,0
0.853726297500123,500,0.853726297500123,100,0.06666666666666667,0
0.7156141249189762,500,0.7156141249189762,100,0.06666666666666667,0
0.7897774851645605,500,0.7897774851645605,100,0.06666666666666667,0
0.7701715421728893,500,0.7701715421728893,100,0.06666666666666667,0
0.8584454382920355,500,0.8584454382920355,100,0.06666666666666667,0
0.8130965329306951,500,0.8130965329306951,100,0.06666666666666667,0
0.8176883117542779,500,0.8176883117542779,100,0.06666666666666667,0
0.6653066088028635,500,0.6653066088028635,100,0.06666666666666667,0
0.725531412338702,500,0.725531412338702,100,0.06666666666666667,0
0.8316501815098286,500,0.8316501815098286,100,0.06666666666666667,0
0.4956628479240595,500,0.4956628479240595,100,0.06666666666666667,0
0.7125390506851196,500,0.7125390506851196,100,0.06666666666666667,0
0.7849020502671121,500,0.7849020502671121,100,0.06666666666666667,0
0.486494078304613,500,0.486494078304613,100,0.06666666666666667,0
0.6493939972377286,500,0.6493939972377286,100,0.06666666666666667,0
0.7781697607461338,500,0.7781697607461338,100,0.06666666666666667,0
0.849777486591593,500,0.849777486591593,100,0.06666666666666667,0
0.7724256673052275,500,0.7724256673052275,100,0.06666666666666667,0
0.7004371557676335,500,0.7004371557676335,100,0.06666666666666667,0
0.6947349072991988,500,0.6947349072991988,100,0.06666666666666667,0
0.8450645777330626,500,0.8450645777330626,100,0.06666666666666667,0
0.8044631972026159,500,0.8044631972026159,100,0.06666666666666667,0
0.8085751290225738,500,0.8085751290225738,100,0.06666666666666667,0
0.8990796646593143,500,0.8990796646593143,100,0.06666666666666667,0
0.8658152404058338,500,0.8658152404058338,100,0.06666666666666667,0
0.7307611494693733,500,0.7307611494693733,100,0.06666666666666667,0
0.8353191395773897,500,0.8353191395773897,100,0.06666666666666667,0
0.7026766571185078,500,0.7026766571185078,100,0.06666666666666667,0
0.8695355010539759,500,0.8695355010539759,100,0.06666666666666667,0
0.8648524105878497,500,0.8648524105878497,100,0.06666666666666667,0
0.8215941771665372,500,0.8215941771665372,100,0.06666666666666667,0
0.5115254005117071,500,0.5115254005117071,100,0.06666666666666667,0
0.6972021019172249,500,0.6972021019172249,100,0.06666666666666667,0
0.49631969002557424,500,0.49631969002557424,100,0.06666666666666667,0
0.875492105909443,500,0.875492105909443,100,0.06666666666666667,0
0.6913347999003657,500,0.6913347999003657,100,0.06666666666666667,0
0.8425978040308492,500,0.8425978040308492,100,0.06666666666666667,0
0.804200402777401,500,0.804200402777401,100,0.06666666666666667,0
0.6748374828679496,500,0.6748374828679496,100,0.06666666666666667,0
0.8559641206977848,500,0.8559641206977848,100,0.06666666666666667,0
0.7748526926114231,500,0.7748526926114231,100,0.06666666666666667,0
0.6681110709213157,500,0.6681110709213157,100,0.06666666666666667,0
0.7124876023103076,500,0.7124876023103076,100,0.06666666666666667,0
0.8687515726806706,500,0.8687515726806706,100,0.06666666666666667,0
0.8109596011051855,500,0.8109596011051855,100,0.06666666666666667,0
0.830579081806452,500,0.830579081806452,100,0.06666666666666667,0
0.6320330342477499,500,0.6320330342477499,100,0.06666666666666667,0
0.8164533067564902,500,0.8164533067564902,100,0.06666666666666667,0
0.8677150654441413,500,0.8677150654441413,100,0.06666666666666667,0
0.6741812918238793,500,0.6741812918238793,100,0.06666666666666667,0
0.833403343588696,500,0.833403343588696,100,0.06666666666666667,0
0.7204843895566537,500,0.7204843895566537,100,0.06666666666666667,0
0.5196535388719649,500,0.5196535388719649,100,0.06666666666666667,0
0.7073757660227502,500,0.7073757660227502,100,0.06666666666666667,0
0.807662133206694,500,0.807662133206694,100,0.06666666666666667,0
0.6773614354952838,500,0.6773614354952838,100,0.06666666666666667,0
0.82777007190849206,500,0.82777007190849206,100,0.06666666666666667,0
0.6628545509518087,500,0.6628545509518087,100,0.06666666666666667,0
0.8379432383778831,500,0.8379432383778831,100,0.06666666666666667,0
0.7825625139260085,500,0.7825625139260085,100,0.06666666666666667,0
0.8403410092151138,500,0.8403410092151138,100,0.06666666666666667,0
0.7300818787303905,500,0.7300818787303905,100,0.06666666666666667,0
0.5950860028351431,500,0.5950860028351431,100,0.06666666666666667,0
0.7834163110129777,500,0.7834163110129777,100,0.06666666666666667,0
0.792055701816855,500,0.792055701816855,100,0.06666666666666667,0
0.7372608523244301,500,0.7372608523244301,100,0.06666666666666667,0
0.7651085156862538,500,0.7651085156862538,100,0.06666666666666667,0
0.44371384574789585,500,0.44371384574789585,100,0.06666666666666667,0
0.8548224712140806,500,0.8548224712140806,100,0.06666666666666667,0
0.8269864822329415,500,0.8269864822329415,100,0.06666666666666667,0
0.7917759962749763,500,0.7917759962749763,100,0.06666666666666667,0
0.7645399581804859,500,0.7645399581804859,100,0.06666666666666667,0
0.8220686613632081,500,0.8220686613632081,100,0.06666666666666667,0
0.8076538815597772,500,0.8076538815597772,100,0.06666666666666667,0
0.8135238298016471,500,0.8135238298016471,100,0.06666666666666667,0
0.852767628754118,500,0.852767628754118,100,0.06666666666666667,0
0.7189702589782524,500,0.7189702589782524,100,0.06666666666666667,0
0.857947260111781,500,0.857947260111781,100,0.06666666666666667,0
0.7559099086928643,500,0.7559099086928643,100,0.06666666666666667,0
0.7849262630790853,500,0.7849262630790853,100,0.06666666666666667,0
0.863249390974401,500,0.863249390974401,100,0.06666666666666667,0
0.8778310230395029,500,0.8778310230395029,100,0.06666666666666667,0
0.8588572732737414,500,0.8588572732737414,100,0.06666666666666667,0
0.8004882968747159,500,0.8004882968747159,100,0.06666666666666667,0
0.7744756973001755,500,0.7744756973001755,100,0.06666666666666667,0
0.7944525740601374,500,0.7944525740601374,100,0.06666666666666667,0
0.8080418840845262,500,0.8080418840845262,100,0.06666666666666667,0
0.7508366322333349,500,0.7508366322333349,100,0.06666666666666667,0
0.8447438450850882,500,0.8447438450850882,100,0.06666666666666667,0
0.7944950709809573,500,0.7944950709809573,100,0.06666666666666667,0
0.8906791249631534,500,0.8906791249631534,100,0.06666666666666667,0
0.5666768927270001,500,0.5666768927270001,100,0.06666666666666667,0
0.5146676689506556,500,0.5146676689506556,100,0.06666666666666667,0
0.893560860025108,500,0.893560860025108,100,0.06666666666666667,0
0.7112028876317685,500,0.7112028876317685,100,0.06666666666666667,0
0.7939793235968856,500,0.7939793235968856,100,0.06666666666666667,0
0.7808414897718458,500,0.7808414897718458,100,0.06666666666666667,0
0.7941520611604151,500,0.7941520611604151,100,0.06666666666666667,0
0.7281584947186769,500,0.7281584947186769,100,0.06666666666666667,0
0.8957114194673933,500,0.8957114194673933,100,0.06666666666666667,0
0.7456243816595034,500,0.7456243816595034,100,0.06666666666666667,0
0.7511228193353425,500,0.7511228193353425,100,0.06666666666666667,0
0.7820872373904328,500,0.7820872373904328,100,0.06666666666666667,0
0.7194397022480022,500,0.7194397022480022,100,0.06666666666666667,0
0.8345403986004587,500,0.8345403986004587,100,0.06666666666666667,0
0.872795964099535,500,0.872795964099535,100,0.06666666666666667,0
0.8607505947186779,500,0.8607505947186779,100,0.06666666666666667,0
0.8160091886873719,500,0.8160091886873719,100,0.06666666666666667,0
0.8417447025162873,500,0.8417447025162873,100,0.06666666666666667,0
0.6572232903944436,500,0.6572232903944436,100,0.06666666666666667,0
0.7781201529547043,500,0.7781201529547043,100,0.06666666666666667,0
0.7214714673379061,500,0.7214714673379061,100,0.06666666666666667,0
0.6084335959305807,500,0.6084335959305807,100,0.06666666666666667,0
0.786102474210872,500,0.786102474210872,100,0.06666666666666667,0
0.728740490212329,500,0.728740490212329,100,0.06666666666666667,0
0.7499782028105423,500,0.7499782028105423,100,0.06666666666666667,0
0.7540845230113773,500,0.7540845230113773,100,0.06666666666666667,0
0.7531985587599371,500,0.7531985587599371,100,0.06666666666666667,0
0.7782246555932623,500,0.7782246555932623,100,0.06666666666666667,0
0.6036567387056762,500,0.6036567387056762,100,0.06666666666666667,0
0.8297838676479746,500,0.8297838676479746,100,0.06666666666666667,0
0.9008668975433328,500,0.9008668975433328,100,0.06666666666666667,0
0.8385359052089438,500,0.8385359052089438,100,0.06666666666666667,0
0.8302047338763537,500,0.8302047338763537,100,0.06666666666666667,0
0.8364039825592975,500,0.8364039825592975,100,0.06666666666666667,0
0.5192998580297283,500,0.5192998580297283,100,0.06666666666666667,0
0.5831810209178993,500,0.5831810209178993,100,0.06666666666666667,0
0.7348998134375544,500,0.7348998134375544,100,0.06666666666666667,0
0.8120567288789756,500,0.8120567288789756,100,0.06666666666666667,0
0.7980115982382111,500,0.7980115982382111,100,0.06666666666666667,0
0.6075198866344729,500,0.6075198866344729,100,0.06666666666666667,0
0.5993465074278052,500,0.5993465074278052,100,0.06666666666666667,0
0.762868905688746,500,0.762868905688746,100,0.06666666666666667,0
0.9143180307263684,500,0.9143180307263684,100,0.06666666666666667,0
0.8296793422631668,500,0.8296793422631668,100,0.06666666666666667,0
0.7558887954016982,500,0.7558887954016982,100,0.06666666666666667,0
0.8559646532766184,500,0.8559646532766184,100,0.06666666666666667,0
0.8460259437524231,500,0.8460259437524231,100,0.06666666666666667,0
0.747851180672358,500,0.747851180672358,100,0.06666666666666667,0
0.877721240867488,500,0.877721240867488,100,0.06666666666666667,0
0.9184734386626127,500,0.9184734386626127,100,0.06666666666666667,0
0.8966772839369067,500,0.8966772839369067,100,0.06666666666666667,0
0.8810367884087394,500,0.8810367884087394,100,0.06666666666666667,0
0.835382978533437,500,0.835382978533437,100,0.06666666666666667,0
0.8814599256989181,500,0.8814599256989181,100,0.06666666666666667,0
0.9214799098460642,500,0.9214799098460642,100,0.06666666666666667,0
0.6794162802792278,500,0.6794162802792278,100,0.06666666666666667,0
0.8994830618776092,500,0.8994830618776092,100,0.06666666666666667,0
0.8636408299179276,500,0.8636408299179276,100,0.06666666666666667,0
0.8705660687705542,500,0.8705660687705542,100,0.06666666666666667,0
0.7386685724162255,500,0.7386685724162255,100,0.06666666666666667,0
0.8665002239239616,500,0.8665002239239616,100,0.06666666666666667,0
0.8907117929100933,500,0.8907117929100933,100,0.06666666666666667,0
0.75176162598238,500,0.75176162598238,100,0.06666666666666667,0
0.8019218099291916,500,0.8019218099291916,100,0.06666666666666667,0
0.8198978728548953,500,0.8198978728548953,100,0.06666666666666667,0
0.7690796700635786,500,0.7690796700635786,100,0.06666666666666667,0
0.8328005217588242,500,0.8328005217588242,100,0.06666666666666667,0
0.5974698209770891,500,0.5974698209770891,100,0.06666666666666667,0
0.8069809572938382,500,0.8069809572938382,100,0.06666666666666667,0
0.7785316565181948,500,0.7785316565181948,100,0.06666666666666667,0
0.698010427259341,500,0.698010427259341,100,0.06666666666666667,0
0.7627947961008424,500,0.7627947961008424,100,0.06666666666666667,0
0.8455446065481466,500,0.8455446065481466,100,0.06666666666666667,0
0.9128614375771346,500,0.9128614375771346,100,0.06666666666666667,0
0.6995721678367306,500,0.6995721678367306,100,0.06666666666666667,0
0.7717733166378103,500,0.7717733166378103,100,0.06666666666666667,0
0.7936796664278618,500,0.7936796664278618,100,0.06666666666666667,0
0.8004394442863291,500,0.8004394442863291,100,0.06666666666666667,0
0.6445279945786502,500,0.6445279945786502,100,0.06666666666666667,0
0.718436885126564,500,0.718436885126564,100,0.06666666666666667,0
0.8796763626039955,500,0.8796763626039955,100,0.06666666666666667,0
0.7228873756586853,500,0.7228873756586853,100,0.06666666666666667,0
0.6623738706993837,500,0.6623738706993837,100,0.06666666666666667,0
0.8009937961717962,500,0.8009937961717962,100,0.06666666666666667,0
0.8267650040178777,500,0.8267650040178777,100,0.06666666666666667,0
0.8556173705815389,500,0.8556173705815389,100,0.06666666666666667,0
0.8533093400973756,500,0.8533093400973756,100,0.06666666666666667,0
0.8310038863181575,500,0.8310038863181575,100,0.06666666666666667,0
0.9323048658958683,500,0.9323048658958683,100,0.06666666666666667,0
0.8313955640668799,500,0.8313955640668799,100,0.06666666666666667,0
0.8781999131431746,500,0.8781999131431746,100,0.06666666666666667,0
0.7070230113607744,500,0.7070230113607744,100,0.06666666666666667,0
0.7486246224481011,500,0.7486246224481011,100,0.06666666666666667,0
0.7766009013344913,500,0.7766009013344913,100,0.06666666666666667,0
0.8877326136625128,500,0.8877326136625128,100,0.06666666666666667,0
0.6463930263653211,500,0.6463930263653211,100,0.06666666666666667,0
0.8606985243443217,500,0.8606985243443217,100,0.06666666666666667,0
0.8850772477569158,500,0.8850772477569158,100,0.06666666666666667,0
0.7013942521990802,500,0.7013942521990802,100,0.06666666666666667,0
0.8447773018595619,500,0.8447773018595619,100,0.06666666666666667,0
0.8665193645608573,500,0.8665193645608573,100,0.06666666666666667,0
0.674350217476137,500,0.674350217476137,100,0.06666666666666667,0
0.567492315789132,500,0.567492315789132,100,0.06666666666666667,0
0.7818650531135626,500,0.7818650531135626,100,0.06666666666666667,0
0.71263033639307,500,0.71263033639307,100,0.06666666666666667,0
0.7891518011483812,500,0.7891518011483812,100,0.06666666666666667,0
0.8865313092731962,500,0.8865313092731962,100,0.06666666666666667,0
0.7470207664319551,500,0.7470207664319551,100,0.06666666666666667,0
0.8779233304435474,500,0.8779233304435474,100,0.06666666666666667,0
0.6259102475949276,500,0.6259102475949276,100,0.06666666666666667,0
0.7724227230191597,500,0.7724227230191597,100,0.06666666666666667,0
0.6272302980819637,500,0.6272302980819637,100,0.06666666666666667,0
0.5629794911384306,500,0.5629794911384306,100,0.06666666666666667,0
0.7234422777555327,500,0.7234422777555327,100,0.06666666666666667,0
0.8762543387210306,500,0.8762543387210306,100,0.06666666666666667,0
0.7477320324211489,500,0.7477320324211489,100,0.06666666666666667,0
0.7637236580647113,500,0.7637236580647113,100,0.06666666666666667,0
0.8784236683040145,500,0.8784236683040145,100,0.06666666666666667,0
0.808898917510497,500,0.808898917510497,100,0.06666666666666667,0
0.6299064784191373,500,0.6299064784191373,100,0.06666666666666667,0
0.7956358205012961,500,0.7956358205012961,100,0.06666666666666667,0
0.735544108394351,500,0.735544108394351,100,0.06666666666666667,0
0.903104517456426,500,0.903104517456426,100,0.06666666666666667,0
0.607401122946446,500,0.607401122946446,100,0.06666666666666667,0
0.8681898325227749,500,0.8681898325227749,100,0.06666666666666667,0
0.6289272463181789,500,0.6289272463181789,100,0.06666666666666667,0
0.8646329477716713,500,0.8646329477716713,100,0.06666666666666667,0
0.8180678136621271,500,0.8180678136621271,100,0.06666666666666667,0
0.8342152431152714,500,0.8342152431152714,100,0.06666666666666667,0
0.8446479694490591,500,0.8446479694490591,100,0.06666666666666667,0
0.9260344420296629,500,0.9260344420296629,100,0.06666666666666667,0
0.8967050171776116,500,0.8967050171776116,100,0.06666666666666667,0
0.7504873722516731,500,0.7504873722516731,100,0.06666666666666667,0
0.7510847045137342,500,0.7510847045137342,100,0.06666666666666667,0
0.8455596909215435,500,0.8455596909215435,100,0.06666666666666667,0
0.79576903942156485,500,0.79576903942156485,100,0.06666666666666667,0
0.8267270924506751,500,0.8267270924506751,100,0.06666666666666667,0
0.6918977332224127,500,0.6918977332224127,100,0.06666666666666667,0
0.7273954460242931,500,0.7273954460242931,100,0.06666666666666667,0
0.883989973672476,500,0.883989973672476,100,0.06666666666666667,0
0.7464437036566236,500,0.7464437036566236,100,0.06666666666666667,0
0.7542386486345894,500,0.7542386486345894,100,0.06666666666666667,0
0.7381490807040416,500,0.7381490807040416,100,0.06666666666666667,0
0.9249090564630903,500,0.9249090564630903,100,0.06666666666666667,0
0.64537844235445,500,0.64537844235445,100,0.06666666666666667,0
0.877843434104585,500,0.877843434104585,100,0.06666666666666667,0
0.8578587040780493,500,0.8578587040780493,100,0.06666666666666667,0
0.818967801022325,500,0.818967801022325,100,0.06666666666666667,0
0.8225415921391459,500,0.8225415921391459,100,0.06666666666666667,0
0.5814583039577241,500,0.5814583039577241,100,0.06666666666666667,0
0.7058470933669581,500,0.7058470933669581,100,0.06666666666666667,0
0.7988879664519759,500,0.7988879664519759,100,0.06666666666666667,0
0.8847799265686848,500,0.8847799265686848,100,0.06666666666666667,0
0.6670232417808037,500,0.6670232417808037,100,0.06666666666666667,0
0.7389140629711866,500,0.7389140629711866,100,0.06666666666666667,0
0.7011427398386785,500,0.7011427398386785,100,0.06666666666666667,0
0.8202957746054933,500,0.8202957746054933,100,0.06666666666666667,0
0.808529432044718,500,0.808529432044718,100,0.06666666666666667,0
0.6447411095873002,500,0.6447411095873002,100,0.06666666666666667,0
0.8426910575407036,500,0.8426910575407036,100,0.06666666666666667,0
0.8866917046481667,500,0.8866917046481667,100,0.06666666666666667,0
0.9015501978249144,500,0.9015501978249144,100,0.06666666666666667,0
0.8330729673722762,500,0.8330729673722762,100,0.06666666666666667,0
0.8781069814324362,500,0.8781069814324362,100,0.06666666666666667,0
0.7519161015708923,500,0.7519161015708923,100,0.06666666666666667,0
0.4992072521132615,500,0.4992072521132615,100,0.06666666666666667,0
0.8564315955509683,500,0.8564315955509683,100,0.06666666666666667,0
0.6620494175144187,500,0.6620494175144187,100,0.06666666666666667,0
0.8477167996715367,500,0.8477167996715367,100,0.06666666666666667,0
0.8544034885009623,500,0.8544034885009623,100,0.06666666666666667,0
0.8185987288115737,500,0.8185987288115737,100,0.06666666666666667,0
0.8478632421330591,500,0.8478632421330591,100,0.06666666666666667,0
0.7623350494970971,500,0.7623350494970971,100,0.06666666666666667,0
0.9015561846048218,500,0.9015561846048218,100,0.06666666666666667,0
0.7973205296520692,500,0.7973205296520692,100,0.06666666666666667,0
0.59724933162659,500,0.59724933162659,100,0.06666666666666667,0
0.8720951714242247,500,0.8720951714242247,100,0.06666666666666667,0
0.7933543420006738,500,0.7933543420006738,100,0.06666666666666667,0
0.899185279744721,500,0.899185279744721,100,0.06666666666666667,0
0.44239918145923535,500,0.44239918145923535,100,0.06666666666666667,0
0.7457450360211368,500,0.7457450360211368,100,0.06666666666666667,0
0.8559068471875302,500,0.8559068471875302,100,0.06666666666666667,0
0.7754984273676908,500,0.7754984273676908,100,0.06666666666666667,0
0.8834669971133005,500,0.8834669971133005,100,0.06666666666666667,0
0.7493087304201219,500,0.7493087304201219,100,0.06666666666666667,0
0.849180335178397,500,0.849180335178397,100,0.06666666666666667,0
0.6694565022576023,500,0.6694565022576023,100,0.06666666666666667,0
0.9018266048452884,500,0.9018266048452884,100,0.06666666666666667,0
0.7586305063576465,500,0.7586305063576465,100,0.06666666666666667,0
0.849918614480422,500,0.849918614480422,100,0.06666666666666667,0
0.8109757396545801,500,0.8109757396545801,100,0.06666666666666667,0
0.7678626478895532,500,0.7678626478895532,100,0.06666666666666667,0
0.745505000251325,500,0.745505000251325,100,0.06666666666666667,0
0.8628393730438331,500,0.8628393730438331,100,0.06666666666666667,0
0.8107902622500468,500,0.8107902622500468,100,0.06666666666666667,0
0.7863711572671787,500,0.7863711572671787,100,0.06666666666666667,0
0.8205526558733239,500,0.8205526558733239,100,0.06666666666666667,0
0.5951214469232475,500,0.5951214469232475,100,0.06666666666666667,0
0.721513788867166,500,0.721513788867166,100,0.06666666666666667,0
0.581178520033169,500,0.581178520033169,100,0.06666666666666667,0
0.8563684041422363,500,0.8563684041422363,100,0.06666666666666667,0
0.7173490388785907,500,0.7173490388785907,100,0.06666666666666667,0
0.7374699065029082,500,0.7374699065029082,100,0.06666666666666667,0
0.7858960827071841,500,0.7858960827071841,100,0.06666666666666667,0
0.7526409719366888,500,0.7526409719366888,100,0.06666666666666667,0
0.8075454015713427,500,0.8075454015713427,100,0.06666666666666667,0
0.7884675407626509,500,0.7884675407626509,100,0.06666666666666667,0
0.8261051012531252,500,0.8261051012531252,100,0.06666666666666667,0
0.7279794785483708,500,0.7279794785483708,100,0.06666666666666667,0
0.8033339832093499,500,0.8033339832093499,100,0.06666666666666667,0
0.8588998700103367,500,0.8588998700103367,100,0.06666666666666667,0
0.7826579611889553,500,0.7826579611889553,100,0.06666666666666667,0
0.8535425238600268,500,0.8535425238600268,100,0.06666666666666667,0
0.6498083022186912,500,0.6498083022186912,100,0.06666666666666667,0
0.7136071201665615,500,0.7136071201665615,100,0.06666666666666667,0
0.6019154376376521,500,0.6019154376376521,100,0.06666666666666667,0
0.6676205165582182,500,0.6676205165582182,100,0.06666666666666667,0
0.8174634419259165,500,0.8174634419259165,100,0.06666666666666667,0
0.8338315603196231,500,0.8338315603196231,100,0.06666666666666667,0
0.8552058194950919,500,0.8552058194950919,100,0.06666666666666667,0
0.516901247636855,500,0.516901247636855,100,0.06666666666666667,0
0.8704149774938166,500,0.8704149774938166,100,0.06666666666666667,0
0.7973570992898922,500,0.7973570992898922,100,0.06666666666666667,0
0.8813981504671182,500,0.8813981504671182,100,0.06666666666666667,0
0.8720165009954918,500,0.8720165009954918,100,0.06666666666666667,0
0.8356720322531145,500,0.8356720322531145,100,0.06666666666666667,0
0.7109361512953579,500,0.7109361512953579,100,0.06666666666666667,0
0.6316397152623058,500,0.6316397152623058,100,0.06666666666666667,0
0.5409801574839388,500,0.5409801574839388,100,0.06666666666666667,0
0.8346008335296664,500,0.8346008335296664,100,0.06666666666666667,0
0.8215552502724983,500,0.8215552502724983,100,0.06666666666666667,0
0.6755083873828001,500,0.6755083873828001,100,0.06666666666666667,0
0.7786149551020075,500,0.7786149551020075,100,0.06666666666666667,0
0.8233354560035645,500,0.8233354560035645,100,0.06666666666666667,0
0.7639255723489157,500,0.7639255723489157,100,0.06666666666666667,0
0.6686849049168424,500,0.6686849049168424,100,0.06666666666666667,0
0.7969889825145068,500,0.7969889825145068,100,0.06666666666666667,0
0.8199575728898845,500,0.8199575728898845,100,0.06666666666666667,0
0.629912190973866,500,0.629912190973866,100,0.06666666666666667,0
0.7919815463391204,500,0.7919815463391204,100,0.06666666666666667,0
0.8370865326429744,500,0.8370865326429744,100,0.06666666666666667,0
0.6878978242519527,500,0.6878978242519527,100,0.06666666666666667,0
0.8091599336650863,500,0.8091599336650863,100,0.06666666666666667,0
0.6781039114551817,500,0.6781039114551817,100,0.06666666666666667,0
0.8917216707458594,500,0.8917216707458594,100,0.06666666666666667,0
0.8246678830959598,500,0.8246678830959598,100,0.06666666666666667,0
0.6925200755544493,500,0.6925200755544493,100,0.06666666666666667,0
0.8096258500825019,500,0.8096258500825019,100,0.06666666666666667,0
0.76776948615702,500,0.76776948615702,100,0.06666666666666667,0
0.7199081282640212,500,0.7199081282640212,100,0.06666666666666667,0
0.8514572987750701,500,0.8514572987750701,100,0.06666666666666667,0
0.7246481378028395,500,0.7246481378028395,100,0.06666666666666667,0
0.7168030624107432,500,0.7168030624107432,100,0.06666666666666667,0
0.7701163037162592,500,0.7701163037162592,100,0.06666666666666667,0
0.8023138963526393,500,0.8023138963526393,100,0.06666666666666667,0
0.7779978637316346,500,0.7779978637316346,100,0.06666666666666667,0
0.7959921949957972,500,0.7959921949957972,100,0.06666666666666667,0
0.8322447577613359,500,0.8322447577613359,100,0.06666666666666667,0
0.7708330824816559,500,0.7708330824816559,100,0.06666666666666667,0
0.9185663487847837,500,0.9185663487847837,100,0.06666666666666667,0
0.8912567061874528,500,0.8912567061874528,100,0.06666666666666667,0
0.8374860386904384,500,0.8374860386904384,100,0.06666666666666667,0
0.8595986465967214,500,0.8595986465967214,100,0.06666666666666667,0
0.8167549559104447,500,0.8167549559104447,100,0.06666666666666667,0
0.7699248988498706,500,0.7699248988498706,100,0.06666666666666667,0
0.8768788230424077,500,0.8768788230424077,100,0.06666666666666667,0
0.8845595484489202,500,0.8845595484489202,100,0.06666666666666667,0
0.6344224044241679,500,0.6344224044241679,100,0.06666666666666667,0
0.7907685125729642,500,0.7907685125729642,100,0.06666666666666667,0
0.799411618566644,500,0.799411618566644,100,0.06666666666666667,0
0.8059845788148348,500,0.8059845788148348,100,0.06666666666666667,0
0.6657062382118356,500,0.6657062382118356,100,0.06666666666666667,0
0.7251221289479068,500,0.7251221289479068,100,0.06666666666666667,0
0.7530127107457198,500,0.7530127107457198,100,0.06666666666666667,0
0.8528005460279242,500,0.8528005460279242,100,0.06666666666666667,0
0.7670748328307421,500,0.7670748328307421,100,0.06666666666666667,0
0.5372503420617125,500,0.5372503420617125,100,0.06666666666666667,0
0.8598113988168582,500,0.8598113988168582,100,0.06666666666666667,0
0.84231492393223,500,0.84231492393223,100,0.06666666666666667,0
0.6322798543938848,500,0.6322798543938848,100,0.06666666666666667,0
0.8411847199465373,500,0.8411847199465373,100,0.06666666666666667,0
0.8197761591181195,500,0.8197761591181195,100,0.06666666666666667,0
0.877286776520055,500,0.877286776520055,100,0.06666666666666667,0
0.7834087063611398,500,0.7834087063611398,100,0.06666666666666667,0
0.8927521750072143,500,0.8927521750072143,100,0.06666666666666667,0
0.8429637332926143,500,0.8429637332926143,100,0.06666666666666667,0
