binom,Alpha Probs,Nonalpha Probs,ProbAandB,log_odds
land and sea,-21.275390625,-21.73828125,0.6136996883155785,0.462890625
north and west,-21.865234375,-21.7421875,0.469277034978481,-0.123046875
spring and summer,-16.49951171875,-21.171875,0.990736469000667,4.67236328125
magazines and newspapers,-19.341796875,-19.0673828125,0.4318237717136605,-0.2744140625
hands and knees,-19.970703125,-21.91015625,0.8742920512378467,1.939453125
moon and sun,-20.919921875,-18.375,0.07276837992771636,-2.544921875
fathers and mothers,-21.384765625,-19.2919921875,0.10980119150515792,-2.0927734375
city and county,-17.798828125,-20.0185546875,0.9020070291231511,2.2197265625
ears and eyes,-21.833984375,-20.484375,0.20593424154536943,-1.349609375
college and school,-22.640625,-19.203125,0.03114383053477846,-3.4375
college and university,-19.689453125,-20.318359375,0.6522414163552731,0.62890625
dark and light,-18.8193359375,-18.2177734375,0.35398629980977286,-0.6015625
future and past,-20.544921875,-18.771484375,0.14511536292037017,-1.7734375
evening and morning,-20.677734375,-17.869140625,0.05686154864494637,-2.80859375
ice and snow,-18.8427734375,-17.498046875,0.20673385161511595,-1.3447265625
husbands and wives,-18.91015625,-20.76171875,0.8643104540313907,1.8515625
boys and men,-21.208984375,-21.69921875,0.6201616435491708,0.490234375
bread and butter,-17.87158203125,-22.64453125,0.9916154879494996,4.77294921875
head and shoulders,-17.7607421875,-22.87890625,0.9940486263241424,5.1181640625
rock and roll,-17.64794921875,-24.1953125,0.9985681617140062,6.54736328125
testament and will,-23.271484375,-16.7431640625,0.0014593258387387387,-6.5283203125
engineers and scientists,-20.400390625,-20.6953125,0.5732006601591959,0.294921875
man and wife,-19.087890625,-23.748046875,0.9906237625491514,4.66015625
arms and hands,-21.625,-20.869140625,0.3195459149903856,-0.755859375
math and science,-20.037109375,-21.59375,0.8258707759251119,1.556640625
son and wife,-21.169921875,-20.4609375,0.329823295015375,-0.708984375
fingers and thumb,-22.646484375,-24.203125,0.825870775925112,1.556640625
flesh and skin,-23.7890625,-23.021484375,0.31700323916358053,-0.767578125
life and religion,-22.658203125,-22.85546875,0.549157102368741,0.197265625
conscience and religion,-20.5712890625,-25.28125,0.9910752392861121,4.7099609375
pain and pressure,-22.626953125,-23.046875,0.6034645550872676,0.419921875
integrity and unity,-24.375,-22.20703125,0.1026640095733654,-2.16796875
flowers and hearts,-22.888671875,-19.384765625,0.029201290245781275,-3.50390625
grapefruit and oranges,-23.668014526367188,-22.4833984375,0.23422322649393465,-1.1846160888671875
folklore and legend,-23.404876708984375,-29.518211364746094,0.9977917288810083,6.113334655761719
doctors and fathers,-26.447265625,-26.109375,0.4163219602930173,-0.337890625
contraction and dilation,-24.384765625,-22.970703125,0.19559408410649906,-1.4140625
ships and weapons,-23.859375,-24.51171875,0.6575384268506708,0.65234375
funnels and masts,-35.404052734375,-26.85469627380371,1.9363219285971366e-4,-8.549356460571289
law and sovereignty,-24.828125,-23.541015625,0.21634248094960679,-1.287109375
assurance and dignity,-27.87890625,-27.310546875,0.3616154766261506,-0.568359375
mr. and mrs.,-21.305694580078125,-25.07958984375,0.9775529940381108,3.773895263671875
bride and groom,-17.693603515625,-21.9775390625,0.9863992405237152,4.283935546875
feet and legs,-20.75,-20.361328125,0.40403706060119077,-0.388671875
peace and quiet,-19.55859375,-23.185546875,0.974091979085939,3.626953125
daughter and son,-20.6328125,-20.162109375,0.3844498368583981,-0.470703125
ends and odds,-30.1640625,-18.830078125,1.1959359858256524e-5,-11.333984375
city and state,-18.80859375,-19.921875,0.7527403316567736,1.11328125
facts and figures,-17.9453125,-25.021484375,0.9991557116881004,7.076171875
man and nature,-20.7265625,-20.7734375,0.5117166047041654,0.046875
prose and verse,-21.72265625,-21.8984375,0.5438325053576958,0.17578125
body and head,-20.72265625,-19.201171875,0.17924304163598906,-1.521484375
command and control,-19.546875,-22.40234375,0.9456006819553417,2.85546875
child and wife,-24.13671875,-19.677734375,0.011441684931905803,-4.458984375
aunt and uncle,-20.7333984375,-22.1171875,0.7995988509311733,1.3837890625
cattle and horses,-21.783203125,-23.26171875,0.8143482699344361,1.478515625
politics and religion,-19.728515625,-19.447265625,0.4301473485858429,-0.28125
July and June,-20.28125,-14.845703125,0.004339933500950157,-5.435546875
sailors and soldiers,-23.1328125,-21.537109375,0.16858301947299,-1.595703125
English and German,-16.65234375,-16.2763671875,0.4070976666109175,-0.3759765625
food and shelter,-20.34375,-21.0546875,0.670608279935473,0.7109375
sights and sounds,-19.76171875,-23.9921875,0.9856629695759892,4.23046875
comings and goings,-21.16429626941681,-22.381001472473145,0.7714832066744631,1.2167052030563354
heir and son,-25.4921875,-22.7109375,0.058345840611681056,-2.78125
coat and hat,-20.234375,-21.87890625,0.8381505627344117,1.64453125
crime and punishment,-18.2255859375,-23.76171875,0.9960737354647412,5.5361328125
earth and sky,-19.072265625,-23.369140625,0.9865717452580315,4.296875
faith and love,-20.796875,-21.0078125,0.5525397080801923,0.2109375
mother and son,-19.3359375,-22.546875,0.9612438064128052,3.2109375
cents and dollars,-22.716796875,-20.111328125,0.06878728913128046,-2.60546875
turns and twists,-22.712890625,-19.376953125,0.03435868933300902,-3.3359375
fire and police,-20.1328125,-19.8671875,0.43398146480389854,-0.265625
months and years,-19.18896484375,-21.53125,0.9123190539854558,2.34228515625
editor and publisher,-22.3515625,-22.41796875,0.5165954644053722,0.06640625
aunts and uncles,-20.11312198638916,-21.344253540039063,0.7740165612579046,1.2311315536499023
research and training,-20.853515625,-20.529296875,0.41964795162343427,-0.32421875
eyes and hair,-23.712890625,-23.12109375,0.356222674035059,-0.591796875
methods and principles,-22.123046875,-20.353515625,0.1456006322603437,-1.76953125
city and country,-19.80859375,-21.115234375,0.7869504679291749,1.306640625
bread and cheese,-20.48046875,-21.548828125,0.744284789133903,1.068359375
location and size,-21.41796875,-21.03515625,0.4054487357582144,-0.3828125
childhood and infancy,-25.978515625,-20.4248046875,0.0038581151634452587,-5.5537109375
morning and night,-20.095703125,-21.267578125,0.7634837635542924,1.171875
council and governor,-26.0625,-23.4453125,0.06804042027255897,-2.6171875
age and day,-24.45703125,-20.640625,0.02153287714620796,-3.81640625
body and face,-22.18359375,-19.5791015625,0.06884986977430892,-2.6044921875
hair and skin,-20.970703125,-19.87890625,0.25128006615295495,-1.091796875
nitrogen and oxygen,-20.828125,-20.490234375,0.41632196029301727,-0.337890625
piano and violin,-22.2734375,-20.580078125,0.15533456033332144,-1.693359375
ceiling and walls,-20.974609375,-21.099609375,0.5312093733737562,0.125
color and texture,-19.17578125,-21.515625,0.9121235618881309,2.33984375
everybody and everything,-21.947265625,-22.41015625,0.6136996883155785,0.462890625
bacon and eggs,-19.091796875,-20.544921875,0.8104789086703224,1.453125
paper and pen,-19.728515625,-19.373046875,0.4120568946456724,-0.35546875
concrete and steel,-21.23046875,-20.755859375,0.3835258482178422,-0.474609375
color and light,-20.44140625,-20.810546875,0.5912513068255869,0.369140625
friends and relations,-20.791015625,-26.125,0.995198359174032,5.333984375
boots and shoes,-21.41015625,-20.25,0.23863889487701545,-1.16015625
hearing and sight,-23.97265625,-20.375,0.02665773968397867,-3.59765625
expense and time,-24.01953125,-21.58984375,0.08093670978361556,-2.4296875
flowers and plants,-19.65234375,-20.365234375,0.6710395673640172,0.712890625
beauty and truth,-24.96484375,-21.759765625,0.03897507053921153,-3.205078125
bone and flesh,-24.826171875,-20.435546875,0.01224127529180716,-4.390625
doubts and fears,-22.80078125,-23.748046875,0.7205649407848506,0.947265625
light and sound,-18.4140625,-19.42578125,0.7333563766381476,1.01171875
beauty and youth,-23.5546875,-24.818359375,0.7796575529570593,1.263671875
fiction and poetry,-21.349609375,-21.59375,0.5607337875196438,0.244140625
needle and thread,-19.09375,-23.3359375,0.9858276338086983,4.2421875
back and shoulders,-21.15234375,-20.197265625,0.2778647176351323,-0.955078125
crime and violence,-20.279296875,-20.599609375,0.579400408904987,0.3203125
force and violence,-25.60546875,-25.228515625,0.40686197594582224,-0.376953125
eggs and ham,-22.380859375,-20.923828125,0.1889218077855725,-1.45703125
bone and muscle,-21.9453125,-21.712890625,0.4421546970297448,-0.232421875
debate and discussion,-19.72265625,-21.6796875,0.8762113062841355,1.95703125
errors and omissions,-20.974609375,-20.7392578125,0.4414322010779778,-0.2353515625
brother and mother,-23.419921875,-22.9296875,0.37983835645082925,-0.490234375
face and figure,-23.30859375,-28.1171875,0.991906710102627,4.80859375
chairs and table,-20.33203125,-19.31640625,0.2658804730998169,-1.015625
ammunition and guns,-23.419921875,-21.671875,0.14829371355296317,-1.748046875
Concord and Lexington,-19.090301513671875,-17.7666015625,0.21020337665799585,-1.323699951171875
ice and water,-20.423828125,-20.0859375,0.4163219602930173,-0.337890625
fun and games,-18.216796875,-20.78515625,0.9287972729281413,2.568359375
breakfast and dinner,-19.73828125,-22.158203125,0.9183338856080049,2.419921875
comfort and ease,-19.6796875,-24.1953125,0.9891815513471368,4.515625
father and uncle,-23.623046875,-26.0859375,0.9214990214584187,2.462890625
health and spirits,-27.111328125,-26.560546875,0.3656831720195924,-0.55078125
names and numbers,-20.67578125,-23.26953125,0.9304582554941719,2.59375
rights and wrongs,-20.993621826171875,-25.861328125,0.9923677139093451,4.867706298828125
crannies and nooks,-26.59454345703125,-21.943023681640625,0.009456796671578309,-4.651519775390625
power and resources,-23.71484375,-23.65625,0.4853557520132364,-0.05859375
flame and smoke,-22.29296875,-23.90234375,0.8333245953120233,1.609375
faith and life,-21.259765625,-22.798828125,0.8233283989793668,1.5390625
wisdom and wit,-22.548828125,-20.9521484375,0.16844618605017456,-1.5966796875
novelist and poet,-20.85546875,-21.37109375,0.6261241772283034,0.515625
Arizona and California,-16.947265625,-17.212890625,0.5660185351961015,0.265625
crops and livestock,-23.228515625,-23.95703125,0.6744794522230694,0.728515625
glass and steel,-20.98828125,-20.8984375,0.47755415885018215,-0.08984375
bar and grill,-19.458984375,-23.44921875,0.981840488289738,3.990234375
influence and prestige,-25.01171875,-24.91015625,0.47463117774496766,-0.1015625
cotton and tobacco,-24.20703125,-26.673828125,0.921781129173075,2.466796875
church and community,-20.330078125,-22.09375,0.8536689404283128,1.763671875
courage and hope,-22.708984375,-22.474609375,0.4416730056646256,-0.234375
teaching and writing,-22.734375,-21.6015625,0.2436424375374063,-1.1328125
gin and tonic,-18.423873901367188,-26.080078125,0.9995271239296619,7.6562042236328125
brush and trees,-27.208984375,-23.587890625,0.026056304251384995,-3.62109375
pad and pencil,-24.0625,-22.560546875,0.18213440280618406,-1.501953125
chair and table,-19.1064453125,-19.94140625,0.6974028710177876,0.8349609375
houses and shops,-22.986328125,-23.556640625,0.6388352797656792,0.5703125
libraries and museums,-22.376953125,-20.314453125,0.11279540628289321,-2.0625
flames and smoke,-21.412109375,-23.41796875,0.8814109034236719,2.005859375
guidance and information,-20.9375,-20.302734375,0.3464307335529095,-0.634765625
stress and tension,-20.646484375,-22.41015625,0.8536689404283129,1.763671875
days and years,-20.880859375,-22.66796875,0.8565725116773022,1.787109375
actions and feelings,-23.80078125,-22.732421875,0.25571521086609705,-1.068359375
energy and money,-22.939453125,-23.736328125,0.6893056167854461,0.796875
anguish and pain,-23.84375,-22.783203125,0.2572049600455828,-1.060546875
colors and forms,-23.8125,-26.072265625,0.9054895755643502,2.259765625
meaning and origin,-19.84765625,-19.90625,0.5146442479867636,0.05859375
freedom and security,-21.201171875,-23.140625,0.8742920512378466,1.939453125
gratitude and joy,-22.341796875,-23.69921875,0.7953403653424583,1.357421875
mamma and papa,-24.354812622070313,-28.4169921875,0.983079757466309,4.0621795654296875
length and weight,-21.466796875,-21.013671875,0.38861802670584894,-0.453125
anger and hatred,-22.193359375,-23.380859375,0.7662936430859597,1.1875
aircraft and ships,-22.9609375,-20.7421875,0.09807932347046004,-2.21875
sidewalks and streets,-23.96484375,-21.124740600585938,0.05519515843313447,-2.8401031494140625
democracy and liberty,-22.228515625,-21.787109375,0.3914059390883862,-0.44140625
iron and wood,-21.2734375,-20.58203125,0.33372031897921417,-0.69140625
horses and wagons,-23.208404541015625,-23.462890625,0.5632803693001837,0.254486083984375
clarity and precision,-21.876953125,-24.94140625,0.9554024237726138,3.064453125
flowers and herbs,-23.271484375,-21.5078125,0.1463310595716872,-1.763671875
confusion and fear,-23.7578125,-23.3046875,0.3886180267058489,-0.453125
jaws and teeth,-23.1328125,-23.51953125,0.5954925562405032,0.38671875
counties and towns,-20.8671875,-22.447265625,0.8292155820981655,1.580078125
bodies and faces,-24.673828125,-23.25390625,0.19467383141900899,-1.419921875
ability and desire,-22.40234375,-24.076171875,0.8420855424580784,1.673828125
chest and stomach,-22.720703125,-23.8046875,0.7472472485194994,1.083984375
Illinois and Missouri,-18.1640625,-17.162109375,0.2685575870290748,-1.001953125
jams and jellies,-20.042755126953125,-23.27197265625,0.9619191008021825,3.229217529296875
Tories and Whigs,-25.879638671875,-19.90669822692871,0.0025402724260848468,-5.972940444946289
dogs and men,-22.921875,-23.65234375,0.6749081281133934,0.73046875
discussion and thought,-26.703125,-22.4453125,0.013955710398273336,-4.2578125
distress and pain,-24.189453125,-21.994140625,0.1001722186259225,-2.1953125
mouth and nostrils,-24.373046875,-26.791015625,0.9181872878284922,2.41796875
cakes and pies,-21.47186279296875,-21.138671875,0.4174644268210084,-0.33319091796875
adventure and romance,-22.734375,-22.251953125,0.38168039803613657,-0.482421875
agreements and contracts,-20.68359375,-20.513671875,0.45762145010351035,-0.169921875
crime and poverty,-21.091796875,-19.724609375,0.20307462818947022,-1.3671875
cousins and uncles,-23.44223403930664,-23.638671875,0.5489521470010242,0.19643783569335938
fire and light,-22.453125,-22.755859375,0.5751108210554504,0.302734375
child and husband,-25.4609375,-23.333984375,0.10650458901723904,-2.126953125
vinegar and water,-19.41015625,-23.0078125,0.9733422603160212,3.59765625
fork and spoon,-21.30859375,-19.52099609375,0.14336751046380136,-1.78759765625
Burma and India,-20.662109375,-19.435638427734375,0.22679968929680633,-1.226470947265625
fruit and nuts,-21.07421875,-21.4453125,0.591723240531882,0.37109375
ability and strength,-23.62890625,-23.744140625,0.5287767570087083,0.115234375
agencies and individuals,-22.34375,-23.775390625,0.8071568154401839,1.431640625
coffee and sandwiches,-23.873046875,-22.76953125,0.24908175189735485,-1.103515625
coffee and toast,-23.130859375,-22.75,0.4059196429977848,-0.380859375
anger and anxiety,-20.99609375,-22.427734375,0.807156815440184,1.431640625
apprehension and fear,-24.28515625,-23.609375,0.3372035333548079,-0.67578125
figures and words,-26.181640625,-23.533203125,0.06608537866754877,-2.6484375
blood and guts,-21.189453125,-23.892578125,0.9372107914029487,2.703125
action and character,-24.92578125,-23.94140625,0.2720245510940225,-0.984375
diamonds and rubies,-23.907318115234375,-24.23828125,0.5819937038964603,0.330963134765625
plans and projects,-22.546875,-21.8046875,0.3225259830643727,-0.7421875
jacket and trousers,-20.759765625,-22.548828125,0.8568122978174237,1.7890625
kind and quantity,-22.62109375,-22.171875,0.38954653128573136,-0.44921875
family and neighborhood,-21.84765625,-22.77734375,0.7170118817172945,0.9296875
nights and weekends,-19.4541015625,-22.5390625,0.9562681182896514,3.0849609375
labor and money,-23.05859375,-24.68359375,0.8354835371034368,1.625
shower and tub,-22.126953125,-20.9970703125,0.24418272809159838,-1.1298828125
aggression and hostility,-24.005859375,-24.185546875,0.5448013956982781,0.1796875
information and material,-20.98046875,-22.8828125,0.870156561979502,1.90234375
despair and rage,-24.439453125,-24.2734375,0.4585911565003855,-0.166015625
improvements and land,-28.3203125,-21.986328125,0.001771802747602765,-6.333984375
landings and takeoffs,-24.81640625,-25.93801498413086,0.7542869981692708,1.1216087341308594
novels and tales,-23.052734375,-25.5390625,0.9231777955470523,2.486328125
corruption and crime,-21.546875,-21.638671875,0.522933116867772,0.091796875
anthropology and psychology,-23.56396484375,-24.146621704101563,0.6416785204639689,0.5826568603515625
lecturer and writer,-23.7529296875,-23.713775634765625,0.49021273713978863,-0.039154052734375
fog and mist,-23.88671875,-23.529296875,0.41158380025537983,-0.357421875
field and stream,-24.11328125,-24.55078125,0.6076631698328916,0.4375
dates and events,-20.962890625,-21.96875,0.7322090408214149,1.005859375
belly and chest,-25.078125,-22.572265625,0.07544843552886107,-2.505859375
pain and shame,-23.962890625,-24.18359375,0.5549528997484713,0.220703125
doorways and windows,-21.8974609375,-24.8046875,0.9482025177309964,2.9072265625
history and identity,-23.30859375,-23.5625,0.5631377274644433,0.25390625
anger and indignation,-24.57177734375,-23.0712890625,0.18235270968272338,-1.50048828125
cream and peaches,-27.52734375,-19.92431640625,4.986898702116736e-4,-7.60302734375
classmates and friends,-21.48046875,-23.169921875,0.844152226954479,1.689453125
movements and positions,-24.611328125,-23.82421875,0.3127896794024151,-0.787109375
barrels and boxes,-22.958984375,-23.396484375,0.6076631698328917,0.4375
costumes and masks,-22.5390625,-24.615234375,0.8885655479945738,2.076171875
attractions and repulsions,-37.18359375,-28.171875,1.219571609561929e-4,-9.01171875
effort and resources,-23.021484375,-25.333984375,0.9099070060380482,2.3125
ability and age,-25.96484375,-22.203125,0.022715756324479135,-3.76171875
editing and publishing,-20.40234375,-22.830078125,0.918917886176106,2.427734375
cysts and tumors,-22.416015625,-24.22265625,0.8589553730585133,1.806640625
dirt and sweat,-23.72265625,-22.93359375,0.31237000428514555,-0.7890625
dreams and plans,-23.708984375,-25.0703125,0.7959754680393246,1.361328125
farms and fields,-23.3359375,-27.2265625,0.9799765587105447,3.890625
cause and consequence,-21.0205078125,-24.875,0.979255108943169,3.8544921875
choice and decision,-22.56640625,-24.640625,0.8883720089593933,2.07421875
confusion and turmoil,-26.982421875,-24.7890625,0.10034840644105593,-2.193359375
magic and superstition,-24.2874755859375,-21.9921875,0.09151395225497688,-2.2952880859375
machinery and power,-26.5,-24.71484375,0.14366760868432768,-1.78515625
education and skill,-22.490234375,-24.14453125,0.8394709400397775,1.654296875
forms and materials,-24.412109375,-23.240234375,0.2365162364457076,-1.171875
length and quality,-22.66015625,-23.6875,0.7364006023908275,1.02734375
inclination and time,-26.734375,-25.01171875,0.15152933817982858,-1.72265625
help and understanding,-22.6015625,-23.37109375,0.6834194849762091,0.76953125
closets and drawers,-22.040489196777344,-25.531230926513672,0.9704231923926012,3.490741729736328
friends and partners,-22.474609375,-21.78515625,0.33415473935471157,-0.689453125
receivers and senders,-24.36138916015625,-21.4697265625,0.05256725290203203,-2.89166259765625
authority and force,-25.95703125,-25.8046875,0.4619875521105517,-0.15234375
trees and underbrush,-25.080078125,-26.60546875,0.8213309063679683,1.525390625
bacon and coffee,-24.3046875,-23.787109375,0.3734187232283041,-0.517578125
december and may,-25.00390625,-23.11181640625,0.1310063703700725,-1.89208984375
grains and seeds,-20.8359375,-23.15625,0.9105453978311194,2.3203125
beauty and color,-24.513671875,-21.91796875,0.06941547240649758,-2.595703125
legs and torso,-22.60546875,-21.6171875,0.2712516965968935,-0.98828125
transportation and utilities,-23.83984375,-24.19921875,0.588889130767832,0.359375
hardships and trials,-24.98046875,-25.4677734375,0.6194712803673882,0.4873046875
science and tactics,-26.533203125,-26.333984375,0.45035938252893815,-0.19921875
neighborhood and school,-22.16015625,-22.96875,0.6918097600232571,0.80859375
irony and satire,-22.502899169921875,-24.521484375,0.8827346370466874,2.018585205078125
kitchen and pantry,-22.505626678466797,-23.986328125,0.8146785066838091,1.4807014465332031
astronomy and geology,-23.184814453125,-26.443359375,0.9629789513861116,3.258544921875
feet and heads,-25.91796875,-23.275390625,0.0664479289031879,-2.642578125
snow and water,-22.1484375,-21.873046875,0.4315841861195619,-0.275390625
back and hips,-22.69921875,-21.11328125,0.16995623014518763,-1.5859375
bombers and missiles,-24.78515625,-23.873046875,0.28656838788731553,-0.912109375
argument and debate,-23.76953125,-22.90625,0.2966542546789911,-0.86328125
doubts and suspicions,-25.69140625,-25.142578125,0.366136335659176,-0.548828125
laborers and servants,-27.025390625,-25.875732421875,0.2405515191834791,-1.149658203125
