,cosine_diffs,binom
91,0.7899979948997498,classicist and mathematician
92,0.7195814251899719,classifications and probings
93,0.7817006707191467,clergymen and parishioners
94,0.6142450571060181,clerk and cook
95,0.8261727690696716,clerks and postmasters
96,0.6924909353256226,clothes and haircut
97,0.6483182311058044,clothing and decorations
98,0.7178680300712585,cologne and munich
99,0.7060792446136475,community and customers
100,0.7916921377182007,competence and willingness
101,0.7789268493652344,composure and tranquility
102,0.6722979545593262,concern and inquiry
103,0.6564094424247742,contemplation and delight
104,0.7305089235305786,contortion and scream
105,0.6730645298957825,control and needs
106,0.7819246053695679,costume and decor
107,0.7500384449958801,courage and virility
108,0.6971726417541504,courthouse and square
109,0.7112795114517212,cover and pillows
110,0.733703076839447,coverings and veils
111,0.5861300230026245,covers and towels
112,0.7464325428009033,cowboy and rancher
113,0.751839280128479,criminality and madness
114,0.8182986974716187,crisis and destruction
115,0.7743591666221619,cry and rustle
116,0.7093825936317444,curiosity and foreboding
117,0.7112769484519958,currents and rhythms
118,0.8611090779304504,dancers and guests
119,0.767233669757843,danger and nuisance
120,0.780524492263794,defeat and misfortune
121,0.7762149572372437,delirium and illness
122,0.7826656103134155,denial and ignorance
123,0.7581015825271606,denials and sacrifices
124,0.743794858455658,derelicts and outcasts
125,0.7397540211677551,design and outline
126,0.7019221186637878,desire and response
127,0.6494589447975159,desire and wishing
128,0.7465378642082214,dialects and localisms
129,0.7674717903137207,diamonds and mink
130,0.8340768218040466,diffidence and gentleness
131,0.5475388765335083,direction and moment
132,0.8010355234146118,directness and truth
133,0.7798692584037781,disarray and impasse
134,0.7730389833450317,disasters and sufferings
135,0.7315289378166199,disrespect and misunderstanding
136,0.7475093603134155,distinction and tone
137,0.7818711996078491,doctors and president
138,0.6630571484565735,dogs and grandchildren
139,0.6129701733589172,door and sill
140,0.6935445070266724,drawing and models
141,0.7901036143302917,dregs and wine
142,0.7729838490486145,dryness and dust
143,0.7583480477333069,emeralds and peanuts
144,0.7881454825401306,employees and proprietors
145,0.6483041048049927,envelope and pencil
146,0.707788348197937,envy and hurt
147,0.775481641292572,equality and relativism
148,0.6924259662628174,equipment and musket
149,0.7041262984275818,exasperation and love
150,0.7333588004112244,farms and hayfields
151,0.7495301365852356,farms and mountains
152,0.807242751121521,fear and ritual
153,0.7097463607788086,felons and fixers
154,0.8790437579154968,fishermen and scientists
155,0.7659099102020264,flirtation and romance
156,0.6397219896316528,force and voice
157,0.8395031094551086,foresight and patriotism
158,0.7959274053573608,form and mess
159,0.8647924661636353,freedom and israel
160,0.6333377957344055,friends and tenants
161,0.8504212498664856,furs and merchandise
162,0.766899049282074,gadgets and prowess
163,0.7694084644317627,garden and livestock
164,0.5300893783569336,garden and pavilion
165,0.8449386954307556,gardens and riverbanks
166,0.7357242107391357,gardens and housing
167,0.8108656406402588,gasps and rushes
168,0.7092819809913635,gentility and principle
169,0.7834792733192444,gift and heritage
170,0.7486435770988464,glance and signal
171,0.698133111000061,goodnight and lullaby
172,0.7510181665420532,gossip and truth
173,0.6701619029045105,graces and manners
174,0.9030524492263794,grandfather and great-grandfather
175,0.7250255942344666,greed and pettiness
176,0.8238394260406494,gunfire and shouting
177,0.809192955493927,handle and hinge
178,0.6268771886825562,hat and tunic
179,0.6418196558952332,head-tossing and prancing
180,0.7432603240013123,hearsay and legend
181,0.7827778458595276,heat and outcry
182,0.8021268248558044,hillbilly and jazz
183,0.8238040804862976,holland and japan
184,0.7223283648490906,honeysuckle and rosebush
185,0.7366898059844971,hope and smiles
186,0.7254776954650879,huggings and kissings
187,0.6478379964828491,humor and proportion
188,0.8385859727859497,immersion and involvement
189,0.6886957883834839,incredulity and shock
190,0.7021989226341248,inertia and petulance
191,0.7623584866523743,ingratitude and injury
192,0.8028312921524048,instinct and judgement
193,0.7235299944877625,intelligence and mentality
194,0.8923105001449585,intensities and rhythms
195,0.8249343633651733,interconnectedness and quality
196,0.6334145665168762,ivory and sandalwood
197,0.8554840087890625,jazz and marijuana
198,0.646880567073822,jubilation and regret
199,0.6843180656433105,juice and spirit
200,0.8753665089607239,ketches and yachts
201,0.8192000985145569,kind and scale
202,0.6704494953155518,lights and motor
203,0.7847793102264404,linguist and therapist
204,0.7383149862289429,linguistics and psychiatry
205,0.8720204830169678,linguists and psychotherapists
206,0.5995050072669983,lint and thread
207,0.6552408933639526,liquor and luxury
208,0.7483959197998047,madman and tyrant
209,0.6455055475234985,maintenance and travel
210,0.8027991652488708,maps and registers
211,0.5803823471069336,marquees and signs
212,0.6992195248603821,meaningfulness and relevance
213,0.6324923634529114,mechanics and technique
214,0.7270943522453308,medicines and yeast
215,0.8800628781318665,miners and teamsters
216,0.6920263767242432,misunderstanding and persecution
217,0.7686625719070435,modernizing and redecorating
218,0.7292984127998352,nagging and stress
219,0.7343990802764893,names and specialties
220,0.778947114944458,nationalism and sentiment
221,0.8294621706008911,neighborliness and politeness
222,0.588375985622406,nightingales and roses
223,0.7197873592376709,non-poetry and poetry
224,0.73936927318573,onrush and retreat
225,0.7975451946258545,optimism and practicality
226,0.7016387581825256,pains and shocks
227,0.8340145945549011,painting and sculptures
228,0.6627247333526611,passage and rhythm
229,0.8370439410209656,patients and psychiatrists
230,0.6251929402351379,patronage and subscription
231,0.7819655537605286,peace and rehabilitation
232,0.5460543036460876,pen and telephone
233,0.7013470530509949,people and soils
234,0.7879711985588074,pills and tonics
235,0.6672623157501221,poise and posture
236,0.8127385973930359,powers and traditions
237,0.6292460560798645,preparations and services
238,0.7814176082611084,promoters and salesmen
239,0.6359374523162842,reason and sight
240,0.7348915934562683,reference and withdrawal
241,0.7665920257568359,retribution and violence
242,0.8246519565582275,romance and snobbery
243,0.7752403020858765,salt and whiskey
244,0.6184402704238892,scars and welts
245,0.8712405562400818,Scots and Swiss
246,0.6752247214317322,screens and shades
247,0.8201826214790344,seals and wires
248,0.7817351818084717,self-aggrandisement and self-confidence
249,0.8522500991821289,self-indulgence and softness
250,0.74407559633255,sky and wasteland
251,0.716316282749176,song and tears
252,0.5908566117286682,sparkle and spring
253,0.8616927862167358,sprains and swellings
254,0.7967259287834167,stalls and urinals
255,0.6853656768798828,starvation and tuberculosis
256,0.7146387100219727,starvation and suicide
257,0.7430921196937561,sushi and tea
258,0.6481903195381165,suspense and worry
259,0.7596423625946045,temperature and wind-velocity
260,0.6349393725395203,tension and terror
261,0.8010708093643188,unhappiness and women
262,0.8330621719360352,usefulness and viability
263,0.6408533453941345,vitality and will
264,0.7488468885421753,aunts and uncles
265,0.743159830570221,back and shoulders
266,0.6233493089675903,bacon and eggs
267,0.6685865521430969,bar and grill
268,0.813983678817749,barley and oats
269,0.7790266275405884,barrels and boxes
270,0.7562968730926514,beauty and dignity
271,0.8036291599273682,beauty and truth
272,0.692421555519104,beauty and youth
273,0.7308319211006165,being and existence
274,0.7748932242393494,belly and chest
275,0.3949623107910156,black and white
276,0.61072838306427,blood and flesh
277,0.7440123558044434,blood and guts
278,0.6361113786697388,boats and ships
279,0.7390246987342834,bodies and faces
280,0.7344300746917725,body and face
281,0.5792346000671387,body and head
282,0.654660701751709,body and mind
283,0.5780723690986633,bone and flesh
284,0.726330578327179,bone and muscle
285,0.714162290096283,bones and skulls
286,0.7087523341178894,boots and shoes
287,0.6389357447624207,boys and girls
288,0.7350918650627136,boys and men
289,0.6874344348907471,bread and butter
290,0.6899882555007935,bread and cheese
291,0.762673020362854,breakfast and dinner
292,0.8392513990402222,bride and groom
293,0.5576812624931335,brother and mother
294,0.6239752173423767,brother and sister
295,0.5158751010894775,brothers and sisters
296,0.7830209136009216,brush and trees
297,0.6744043827056885,cakes and pies
298,0.7502425909042358,cattle and horses
299,0.627720832824707,cause and consequence
300,0.6878595948219299,cause and effect
301,0.6422402858734131,ceiling and walls
302,0.617148220539093,cents and dollars
303,0.7442784905433655,chair and table
304,0.6759274005889893,chairs and sofas
305,0.632633626461029,chairs and table
306,0.7778666615486145,characters and situations
307,0.4810536205768585,charts and maps
308,0.6713718175888062,chest and stomach
309,0.6948094367980957,child and husband
310,0.618975043296814,child and wife
311,0.8129372000694275,childhood and infancy
312,0.6385204195976257,choice and decision
313,0.7260689735412598,church and community
314,0.5659501552581787,city and country
315,0.6999168395996094,city and county
316,0.6580362915992737,city and state
317,0.7446653842926025,clarity and precision
318,0.6641750335693359,classmates and friends
319,0.7558733820915222,closets and drawers
320,0.4816426634788513,coat and hat
321,0.7645909786224365,coffee and sandwiches
322,0.6376078724861145,coffee and toast
323,0.81247478723526,college and school
324,0.795098602771759,college and university
325,0.704718828201294,color and light
326,0.732552170753479,color and texture
327,0.7308819890022278,colors and forms
328,0.7253900766372681,comfort and ease
329,0.7455533742904663,comings and goings
330,0.6546445488929749,command and control
331,0.7801750898361206,concrete and steel
332,0.7742844820022583,confusion and fear
333,0.7293891906738281,confusion and turmoil
334,0.744480311870575,conscience and religion
335,0.6594018936157227,contemporary and friend
336,0.7752349376678467,corruption and crime
337,0.6863758563995361,costumes and masks
338,0.8357682824134827,cotton and tobacco
339,0.8031628131866455,council and governor
340,0.6525130867958069,counties and towns
341,0.6379335522651672,courage and hope
342,0.8111611604690552,cousins and uncles
343,0.6803315877914429,crannies and nooks
344,0.813912570476532,cream and peaches
345,0.7816424369812012,crime and poverty
346,0.658098578453064,crime and punishment
347,0.7306207418441772,crime and violence
348,0.9030977487564087,crops and livestock
349,0.6573512554168701,cysts and tumors
350,0.8947489261627197,dairy and poultry
351,0.7134835124015808,dark and light
352,0.7415157556533813,dates and events
353,0.7704780101776123,daughter and son
354,0.7407270669937134,day and night
355,0.6238961219787598,days and nights
356,0.6860286593437195,days and years
357,0.7580581903457642,death and life
358,0.6474567651748657,debate and discussion
359,0.7124863862991333,democracy and liberty
360,0.7224576473236084,despair and rage
361,0.7888039946556091,development and research
362,0.6622551679611206,diagnosis and treatment
363,0.7106719613075256,diamonds and rubies
364,0.6855789422988892,dirt and sweat
365,0.6562882661819458,discussion and thought
366,0.5756065249443054,distress and pain
367,0.7217106819152832,dogs and men
368,0.7008517980575562,doorways and windows
369,0.6493272185325623,doubts and fears
370,0.6479861736297607,dreams and plans
371,0.7289317846298218,ears and eyes
372,0.841012716293335,earth and sky
373,0.7559254765510559,editing and publishing
374,0.7407230734825134,editor and publisher
375,0.7507266998291016,education and skill
376,0.7348051071166992,effort and resources
377,0.7204975485801697,eggs and ham
378,0.7400532364845276,elbows and knees
379,0.6479841470718384,ends and odds
380,0.7393665909767151,energy and money
381,0.8051375150680542,engineers and scientists
382,0.7922518253326416,equipment and personnel
383,0.6898534297943115,error and trial
384,0.7092937231063843,errors and omissions
385,0.58674556016922,evening and morning
386,0.6626728177070618,everybody and everything
387,0.845198392868042,expense and time
388,0.6265507936477661,eyes and face
389,0.7202371954917908,eyes and hair
390,0.778318464756012,face and figure
391,0.5495423674583435,facts and figures
392,0.7197194695472717,faith and life
393,0.6823209524154663,faith and love
394,0.6851268410682678,fall and rise
395,0.755757749080658,fall and winter
396,0.6138664484024048,family and neighborhood
397,0.6284539103507996,farms and fields
398,0.5658242702484131,father and mother
399,0.5969321727752686,father and son
400,0.6875169277191162,father and uncle
401,0.6941031813621521,fathers and mothers
402,0.6539832949638367,feelings and thoughts
403,0.7553871870040894,feet and hands
404,0.6809713244438171,feet and legs
405,0.477377325296402,female and male
406,0.6432496309280396,fiction and poetry
407,0.6538159847259521,field and stream
408,0.7956250309944153,figures and words
409,0.5942218899726868,fingers and thumb
410,0.7833805084228516,fire and light
411,0.8374440670013428,fire and police
412,0.7574512362480164,flame and smoke
413,0.6897919774055481,flames and smoke
414,0.8314235806465149,flesh and skin
415,0.7278041839599609,flowers and herbs
416,0.7624525427818298,flowers and plants
417,0.7741475701332092,fog and mist
418,0.461497038602829,food and shelter
419,0.7345002293586731,force and violence
420,0.7841570377349854,forefinger and thumb
421,0.7553359270095825,fork and spoon
422,0.6410395503044128,forms and materials
423,0.6291649341583252,freedom and security
424,0.6618401408195496,friends and relations
425,0.7709576487541199,fruit and nuts
426,0.6307809352874756,fruits and vegetables
427,0.7307007908821106,fun and games
428,0.7830408215522766,future and past
429,0.49922633171081543,gas and oil
430,0.6556820869445801,gentlemen and ladies
431,0.6839439868927002,gin and tonic
432,0.5627512335777283,glass and steel
433,0.7752588987350464,god and man
434,0.5930799245834351,goods and services
435,0.6326913833618164,gratitude and joy
436,0.7847511768341064,groups and individuals
437,0.7190346717834473,guidance and information
438,0.662106454372406,gums and teeth
439,0.8442396521568298,hair and skin
440,0.6472543478012085,hands and knees
441,0.5022988319396973,head and shoulders
442,0.6815959215164185,head and tail
443,0.7141450643539429,health and spirits
444,0.6229990720748901,hearing and sight
445,0.6735093593597412,heart and mind
446,0.8115822076797485,heir and son
447,0.6591769456863403,help and understanding
448,0.724753201007843,history and identity
449,0.6599404215812683,honey and milk
450,0.7370612025260925,horses and wagons
451,0.7635632157325745,houses and shops
452,0.744002103805542,humility and pride
453,0.8435423374176025,husband and wife
454,0.6636452674865723,husbands and wives
455,0.8551537990570068,ice and snow
456,0.6810251474380493,ice and water
457,0.7517110705375671,improvements and land
458,0.6558969616889954,inclination and time
459,0.6400664448738098,influence and power
460,0.8557044267654419,influence and prestige
461,0.735535740852356,information and material
462,0.7504954934120178,ink and paper
463,0.7175670266151428,iron and wood
464,0.6339977979660034,jacket and trousers
465,0.6340607404708862,jams and jellies
466,0.6222324371337891,jaws and teeth
467,0.5088048577308655,joy and pleasure
468,0.8387700319290161,kind and quantity
469,0.7359516620635986,knowledge and skills
470,0.7048950791358948,labor and money
471,0.5863484144210815,land and sea
472,0.7794188261032104,landings and takeoffs
473,0.6544114351272583,law and order
474,0.7649260759353638,lecturer and writer
475,0.6653609871864319,left and right
476,0.7967888116836548,length and quality
477,0.7326647639274597,length and weight
478,0.6616951823234558,libraries and museums
479,0.757420003414154,life and religion
480,0.7605879306793213,light and shadow
481,0.6780729293823242,light and sound
482,0.6663081049919128,location and size
483,0.7008877396583557,machinery and power
484,0.7043409943580627,magazines and newspapers
485,0.8644719123840332,magic and superstition
486,0.7215750217437744,mamma and papa
487,0.7780441045761108,man and nature
488,0.7751973867416382,man and wife
489,0.7249434590339661,man and woman
490,0.7144996523857117,math and science
491,0.665981650352478,meaning and origin
492,0.6662440896034241,men and officers
493,0.7064303159713745,men and women
494,0.6114626526832581,methods and principles
495,0.75824373960495,minerals and vitamins
496,0.7587206363677979,misery and pain
497,0.7401541471481323,money and time
498,0.6569414734840393,months and years
499,0.733307421207428,moon and sun
500,0.6942213773727417,morning and night
501,0.5965812802314758,mother and son
502,0.8767948746681213,mouth and nostrils
503,0.6094745397567749,movements and positions
504,0.8432137966156006,mr. and mrs.
505,0.6396247744560242,muscles and nerves
506,0.665406346321106,names and numbers
507,0.7862333655357361,nature and size
508,0.736057698726654,needle and thread
509,0.6547967195510864,nights and weekends
510,0.64286208152771,nitrogen and oxygen
511,0.5892922878265381,north and south
512,0.5311347246170044,north and west
513,0.5260869264602661,nose and throat
514,0.6514240503311157,novelist and poet
515,0.6942457556724548,novels and stories
516,0.6731991767883301,novels and tales
517,0.7617821097373962,pad and pencil
518,0.6400413513183594,pain and pressure
519,0.6171651482582092,pain and shame
520,0.6395536065101624,paper and pen
521,0.5644921660423279,peace and quiet
522,0.7705385684967041,pepper and salt
523,0.6546922922134399,piano and violin
524,0.5979858636856079,pitch and volume
525,0.7424356937408447,place and time
526,0.6617453694343567,plans and projects
527,0.7831772565841675,poetry and prose
528,0.5526089668273926,politics and religion
529,0.7423250675201416,power and resources
530,0.7921708822250366,pressure and temperature
531,0.7838597893714905,prose and verse
532,0.7215262651443481,radar and radio
533,0.6769882440567017,radio and television
534,0.5025721192359924,research and training
535,0.8102696537971497,rights and wrongs
536,0.6620452404022217,rock and roll
537,0.6652047038078308,sailors and soldiers
538,0.6439951658248901,shoes and socks
539,0.7069918513298035,shower and tub
540,0.849288284778595,sidewalks and streets
541,0.6177296042442322,sights and sounds
542,0.660732626914978,son and wife
543,0.6558054089546204,south and west
544,0.8524739742279053,spring and summer
545,0.7338111996650696,stress and tension
546,0.6780160665512085,sunrise and sunset
547,0.6280412077903748,sympathy and understanding
548,0.8363811373710632,teaching and writing
549,0.7223491668701172,testament and will
550,0.6045916676521301,turns and twists
551,0.7990183234214783,vinegar and water
552,0.6503358483314514,wisdom and wit
553,0.8260594606399536,skirt and sweater
554,0.693671464920044,linen and silk
555,0.6650757789611816,checks and money
556,0.7116354703903198,calluses and corns
557,0.7113491892814636,action and motion
558,0.73615962266922,brain and intelligence
559,0.6047995686531067,conduct and manners
560,0.6657290458679199,completeness and unity
561,0.7626558542251587,hostility and indifference
562,0.8195130228996277,depth and force
563,0.6545978784561157,hours and miles
564,0.7581369876861572,movements and speech
565,0.8526058793067932,schools and synagogues
566,0.7690114378929138,arrangers and composers
567,0.7264214158058167,happiness and laughter
568,0.733659029006958,diagrams and sketches
569,0.6636592149734497,pail and shovel
570,0.6254046559333801,candies and cookies
571,0.8439366817474365,county and village
572,0.825696587562561,charm and variety
573,0.8051928877830505,bouquets and wreaths
574,0.7694031596183777,beech and elm
575,0.8807026147842407,complexity and obscurity
576,0.6835255026817322,devotion and effort
577,0.6816259622573853,alibis and excuses
578,0.5529731512069702,file and rank
579,0.738538920879364,integrity and unity
580,0.6962915658950806,flowers and hearts
581,0.7676286101341248,grapefruit and oranges
582,0.7907557487487793,Kingston and Montreal
583,0.773642361164093,folklore and legend
584,0.8026007413864136,doctors and fathers
585,0.8490992784500122,contraction and dilation
586,0.8030996322631836,ships and weapons
587,0.8527472019195557,funnels and masts
588,0.8937207460403442,law and sovereignty
589,0.749889612197876,assurance and dignity
590,0.5262362360954285,friends and partners
591,0.8792477250099182,receivers and senders
592,0.7524153590202332,authority and force
593,0.8856319189071655,trees and underbrush
594,0.8141413331031799,bacon and coffee
595,0.8762520551681519,december and may
596,0.6251810193061829,grains and seeds
597,0.7160195112228394,beauty and color
598,0.8196528553962708,legs and torso
599,0.6738501191139221,transportation and utilities
600,0.8092827796936035,hardships and trials
601,0.7059053182601929,science and tactics
602,0.8691512942314148,neighborhood and school
603,0.6681089401245117,irony and satire
604,0.6830397844314575,kitchen and pantry
605,0.7068822383880615,astronomy and geology
606,0.8182933330535889,feet and heads
607,0.6611866354942322,snow and water
608,0.5521518588066101,back and hips
609,0.8346457481384277,bombers and missiles
610,0.6138774156570435,argument and debate
611,0.7953146696090698,doubts and suspicions
612,0.7320523262023926,laborers and servants
613,0.7306490540504456,arms and faces
614,0.7885206937789917,chrome and glass
615,0.7627297639846802,paris and washington
616,0.5780861377716064,arm and back
617,0.5569165349006653,emotion and meaning
618,0.8693799376487732,bushes and vines
619,0.7236161231994629,authority and independence
620,0.832502007484436,crises and problems
621,0.6456570625305176,bathrobe and slippers
622,0.8089749813079834,generalists and specialists
623,0.7538870573043823,boredom and loneliness
624,0.7614587545394897,excitement and fatigue
625,0.8019036054611206,fun and pleasure
626,0.8172887563705444,individualism and socialism
627,0.7817185521125793,fields and homes
628,0.6316754817962646,brow and cheeks
629,0.7578054666519165,certainty and security
630,0.7105913758277893,artist and critic
631,0.7340001463890076,20s and 30s
632,0.8135069608688354,brick and glass
633,0.8209030628204346,gas and light
634,0.7868057489395142,dentist and doctor
635,0.6797410249710083,bourbon and water
636,0.7257659435272217,cuts and wounds
637,0.8901422619819641,palm and pine
638,0.8434343338012695,fish and vegetable
639,0.7317706346511841,initials and names
640,0.6217567920684814,fury and pain
641,0.8259851932525635,gentleness and sweetness
642,0.8054053783416748,experiences and reactions
643,0.7476462125778198,bitterness and disappointment
644,0.7362662553787231,comedy and satire
645,0.750054657459259,enthusiasm and warmth
646,0.8056988716125488,body and breath
647,0.7234609127044678,beauty and brains
648,0.704145073890686,hotels and pensions
649,0.7549393177032471,imagination and originality
650,0.6122820377349854,ears and hair
651,0.8460737466812134,importance and validity
652,0.7114233374595642,money and papers
653,0.6669116616249084,pies and puddings
654,0.7170830965042114,eloquence and force
655,0.7579741477966309,blossom and leaf
656,0.6702934503555298,desolation and misery
657,0.6735588312149048,boots and jacket
658,0.8564444780349731,confusions and contradictions
659,0.6299046277999878,flames and sparks
660,0.6604323387145996,danger and threat
661,0.6671212911605835,determination and faith
662,0.8433985710144043,berlin and frankfurt
663,0.658710777759552,clothes and dishes
664,0.8334089517593384,comfort and companionship
665,0.7057341933250427,background and interest
666,0.7134401202201843,glass and rubber
667,0.8825470209121704,color and scent
668,0.7483170628547668,interest and payments
669,0.8165146708488464,gambling and vice
670,0.8440476059913635,activities and places
671,0.7106807231903076,elegance and purity
672,0.8673806190490723,leaves and limbs
673,0.7163034677505493,power and trade
674,0.8150033950805664,games and races
675,0.7371127009391785,evenings and sundays
676,0.7458606958389282,activity and nature
677,0.7417640089988708,sun and weather
678,0.7231963276863098,leather and paper
679,0.7543255686759949,anguish and rage
680,0.761944591999054,shooting and yelling
681,0.7028317451477051,arches and piers
682,0.752956748008728,investment and risk
683,0.7822763919830322,control and growth
684,0.7488537430763245,happiness and pain
685,0.6108899116516113,Egypt and Europe
686,0.7495273351669312,order and truth
687,0.6839167475700378,factories and industries
688,0.7233771681785583,name and year
689,0.6802616119384766,river and sky
690,0.6276249885559082,detection and removal
691,0.7814000844955444,breakfast and luncheon
692,0.7948437333106995,attitude and experience
693,0.820214569568634,pilot and plane
694,0.7948288321495056,malaria and typhoid
695,0.7307630181312561,technology and time
696,0.7752982974052429,economist and historian
697,0.6789363622665405,muskets and swords
698,0.7886698246002197,character and wisdom
699,0.7090436220169067,azaleas and camellias
700,0.676550030708313,silence and space
701,0.7697228193283081,fingers and mouth
702,0.8529555797576904,power and variety
703,0.6742809414863586,cliches and stereotypes
704,0.6039777994155884,habits and movements
705,0.8050650954246521,shirt and waistcoat
706,0.7908726930618286,boardinghouses and hotels
707,0.7444136738777161,stucco and wood
708,0.7115603089332581,activities and character
709,0.717026948928833,happiness and warmth
710,0.6565217971801758,fulfillment and pleasure
711,0.8189007639884949,means and motives
712,0.6252118945121765,fear and relief
713,0.6918419599533081,despair and futility
714,0.7402485609054565,ash and maple
715,0.7777228355407715,beauty and inspiration
716,0.6770203113555908,clippings and pictures
717,0.7377424240112305,liquids and powders
718,0.749914288520813,domination and influence
719,0.6233121156692505,action and conversation
720,0.735134482383728,pattern and sequence
721,0.7387568354606628,detective and police
722,0.8086053133010864,church and graveyard
723,0.6735721230506897,gardens and lawn
724,0.7476834058761597,powers and processes
725,0.7464293241500854,machinery and tractors
726,0.7348952293395996,ammo and weapons
727,0.5512779355049133,clay and wax
728,0.8675426840782166,associations and enterprises
729,0.7922596335411072,grace and modesty
730,0.6712736487388611,brains and talent
731,0.7770008444786072,comedy and humor
732,0.7417744398117065,certainty and order
733,0.8301796913146973,discretion and moderation
734,0.7000662088394165,attention and civility
735,0.6933454275131226,captain and leader
736,0.6070352792739868,control and intelligence
737,0.70877605676651,grease and sweat
738,0.7166609168052673,comprehension and control
739,0.73946613073349,hallucinations and visions
740,0.6499980092048645,commands and statements
741,0.677908182144165,cost and upkeep
742,0.7554681897163391,men and objects
743,0.5966252088546753,fragrance and taste
744,0.734843373298645,betrayal and murder
745,0.6904497146606445,bacteria and insects
746,0.720443606376648,confusion and congestion
747,0.8194360136985779,facts and techniques
748,0.5543877482414246,anger and spite
749,0.6276737451553345,money and numbers
750,0.6949486136436462,boulders and ledges
751,0.8335222005844116,abolition and emancipation
752,0.8746401071548462,nationalism and sovereignty
753,0.8850414156913757,tensions and uncertainties
754,0.716115415096283,beauty and poise
755,0.7371620535850525,background and intelligence
756,0.7584829330444336,battle and bloodshed
757,0.8401976823806763,fairness and moderation
758,0.5594282150268555,back and behind
759,0.6020251512527466,apprehension and terror
760,0.7726839780807495,head and teeth
761,0.7890554070472717,cod and salmon
762,0.8194871544837952,archaeologists and geologists
763,0.7477535605430603,chopping and sawing
764,0.7024677991867065,anxiety and dismay
765,0.7482096552848816,resources and riches
766,0.8107178211212158,personnel and ships
767,0.6774474382400513,bandits and outlaws
768,0.7620021104812622,secrecy and stealth
769,0.791047990322113,soldiers and subjects
770,0.8255950808525085,barges and towboats
771,0.7689743041992188,celebration and ritual
772,0.6335291266441345,searching and yearning
773,0.7402318120002747,letters and magazines
774,0.8087613582611084,flight and terror
775,0.6655600070953369,gaiety and spirit
776,0.6837908625602722,disdain and indifference
777,0.8367426991462708,liberalism and progress
778,0.653325080871582,blame and hate
