cosine_diffs,binom
-0.01468363031744957,bleedings and pills
0.00691908597946167,boards and two-by-fours
-0.029640458524227142,boy and mount
-0.0017999010160565376,cables and communiques
-0.004483891651034355,cakes and comfort
0.010504602454602718,calmness and detachment
-0.028548717498779297,capture and isolation
-0.006279978901147842,career and wanderings
0.021266063675284386,carpet and tile
0.013425890356302261,catholics and non-catholics
0.016315434128046036,ceremonies and exhortations
-7.824150379747152e-4,chair and floor
-0.023683395236730576,charters and contracts
-0.014321155846118927,cherries and pineapple
-0.02465495839715004,childhood and hobo
0.021423427388072014,choir and glee-club
0.01918220892548561,chorus and verses
-0.002608107402920723,clarification and reexamination
-0.029929298907518387,clarity and flavor
0.0046777729876339436,clash and meeting
-0.006325460970401764,classicist and mathematician
-0.009065432474017143,classifications and probings
0.017056025564670563,clergymen and parishioners
-0.017715809866786003,clerk and cook
0.002222515642642975,clerks and postmasters
-0.011142771691083908,clothes and haircut
-0.008811544626951218,clothing and decorations
-0.007497096434235573,cologne and munich
-0.034574080258607864,community and customers
0.0035638567060232162,competence and willingness
0.007315638475120068,composure and tranquility
-0.011943258345127106,concern and inquiry
-0.012380434200167656,contemplation and delight
0.011933636851608753,contortion and scream
-0.04728212580084801,control and needs
-0.011381019838154316,costume and decor
0.005569273605942726,courage and virility
-0.007105974480509758,courthouse and square
-0.005172211676836014,cover and pillows
-0.00401255302131176,coverings and veils
-0.0196357611566782,covers and towels
-0.010493453592061996,cowboy and rancher
-0.013984003104269505,criminality and madness
-0.018849460408091545,crisis and destruction
0.024899253621697426,cry and rustle
-0.02610689587891102,curiosity and foreboding
-0.01649840734899044,currents and rhythms
0.010602298192679882,dancers and guests
-0.028003782033920288,danger and nuisance
-0.016878342255949974,defeat and misfortune
0.005504187196493149,delirium and illness
0.007441634777933359,denial and ignorance
-0.021566689014434814,denials and sacrifices
-0.012280968949198723,derelicts and outcasts
-0.007860947400331497,design and outline
0.005804280284792185,desire and response
-0.022349383682012558,desire and wishing
-0.010049398988485336,dialects and localisms
-0.014320310205221176,diamonds and mink
-1.932792365550995e-4,diffidence and gentleness
-0.01657579466700554,direction and moment
-0.009738428518176079,directness and truth
0.0016613868065178394,disarray and impasse
0.004114432260394096,disasters and sufferings
0.014193550683557987,disrespect and misunderstanding
-0.011692794039845467,distinction and tone
-0.011261303909122944,doctors and president
-0.024773284792900085,dogs and grandchildren
-0.01567639224231243,door and sill
0.005658404435962439,drawing and models
-0.02300957776606083,dregs and wine
-0.01904759742319584,dryness and dust
-0.008660361170768738,emeralds and peanuts
0.0018786070868372917,employees and proprietors
-0.02523462101817131,envelope and pencil
-0.014192808419466019,envy and hurt
-0.00543760322034359,equality and relativism
-0.0196137186139822,equipment and musket
0.00981976930052042,exasperation and love
0.009533695876598358,farms and hayfields
0.003226490691304207,farms and mountains
-0.010908199474215508,fear and ritual
-0.00395326130092144,felons and fixers
0.01683253049850464,fishermen and scientists
-0.01897086389362812,flirtation and romance
-0.01540476456284523,force and voice
0.008591271936893463,foresight and patriotism
-0.04057617858052254,form and mess
0.020990250632166862,freedom and israel
-0.028009483590722084,friends and tenants
-0.021698031574487686,furs and merchandise
-0.004886843264102936,gadgets and prowess
-0.04461819678544998,garden and livestock
-0.031004896387457848,garden and pavilion
0.015936780720949173,gardens and riverbanks
-0.007848436012864113,gardens and housing
-0.01579335890710354,gasps and rushes
-0.025204230099916458,gentility and principle
-0.014503811486065388,gift and heritage
0.0015905890613794327,glance and signal
0.010810913518071175,goodnight and lullaby
-0.021786946803331375,gossip and truth
-0.014385811984539032,graces and manners
0.04696303606033325,grandfather and great-grandfather
-0.0029848236590623856,greed and pettiness
-0.008994861505925655,gunfire and shouting
0.003810212714597583,handle and hinge
-0.03732225298881531,hat and tunic
0.02075848914682865,head-tossing and prancing
0.0062360698357224464,hearsay and legend
-0.0257028266787529,heat and outcry
0.017933588474988937,hillbilly and jazz
0.005512465722858906,holland and japan
0.02351916767656803,honeysuckle and rosebush
-0.011086094193160534,hope and smiles
0.01488662138581276,huggings and kissings
-0.021653151139616966,humor and proportion
-0.009647833183407784,immersion and involvement
0.0018734261393547058,incredulity and shock
-0.01324370689690113,inertia and petulance
-0.032798830419778824,ingratitude and injury
0.011874297633767128,instinct and judgement
-0.03268757089972496,intelligence and mentality
0.00114411860704422,intensities and rhythms
-0.008198151364922523,interconnectedness and quality
-0.016813281923532486,ivory and sandalwood
5.017388612031937e-4,jazz and marijuana
-0.020812442526221275,jubilation and regret
-0.01693600043654442,juice and spirit
0.0023375777527689934,ketches and yachts
-0.007263310253620148,kind and scale
-0.03569398820400238,lights and motor
-0.02735554426908493,linguist and therapist
-0.020397277548909187,linguistics and psychiatry
0.02133648470044136,linguists and psychotherapists
-0.02633284218609333,lint and thread
-0.011815991252660751,liquor and luxury
-0.007697058841586113,madman and tyrant
0.0024749599397182465,maintenance and travel
-0.0016049579717218876,maps and registers
0.015025856904685497,marquees and signs
-0.05367854982614517,meaningfulness and relevance
-0.008251102641224861,mechanics and technique
-0.0065427180379629135,medicines and yeast
0.01325400173664093,miners and teamsters
-0.0012061512097716331,misunderstanding and persecution
0.01132211647927761,modernizing and redecorating
0.004029800184071064,nagging and stress
5.167676135897636e-4,names and specialties
0.0067830439656972885,nationalism and sentiment
-0.008468370884656906,neighborliness and politeness
-0.03766193240880966,nightingales and roses
0.0010879859328269958,non-poetry and poetry
0.003761798143386841,onrush and retreat
0.007654840126633644,optimism and practicality
-0.027438631281256676,pains and shocks
-0.015536641702055931,painting and sculptures
-0.00673303846269846,passage and rhythm
-0.0273146815598011,patients and psychiatrists
-0.00893913023173809,patronage and subscription
-0.03825004771351814,peace and rehabilitation
-0.02268970012664795,pen and telephone
-0.012050308287143707,people and soils
-7.703006267547607e-4,pills and tonics
-0.01984306052327156,poise and posture
-0.0272538959980011,powers and traditions
-0.005097344517707825,preparations and services
0.005468597635626793,promoters and salesmen
-0.015743153169751167,reason and sight
-0.006844372488558292,reference and withdrawal
-0.021063199266791344,retribution and violence
-0.020546330139040947,romance and snobbery
-0.026223942637443542,salt and whiskey
-0.01845109649002552,scars and welts
0.013951610773801804,Scots and Swiss
9.113084524869919e-4,screens and shades
0.008015262894332409,seals and wires
0.024184416979551315,self-aggrandisement and self-confidence
0.006976168602705002,self-indulgence and softness
-0.008784245699644089,sky and wasteland
-0.008945687673985958,song and tears
-0.0059491125866770744,sparkle and spring
-9.883753955364227e-5,sprains and swellings
-0.0014513172209262848,stalls and urinals
-0.020260917022824287,starvation and tuberculosis
-0.0215443205088377,starvation and suicide
-0.007852809503674507,sushi and tea
-0.02132849022746086,suspense and worry
0.007624859921634197,temperature and wind-velocity
0.007591795641928911,tension and terror
-0.0216456800699234,unhappiness and women
-0.00550239160656929,usefulness and viability
-0.023040756583213806,vitality and will
-0.03811897709965706,aunts and uncles
-0.004323745146393776,back and shoulders
-0.01635778322815895,bacon and eggs
-7.105830009095371e-4,bar and grill
0.013587595894932747,barley and oats
0.010331632569432259,barrels and boxes
-0.02243528887629509,beauty and dignity
0.0020597875118255615,beauty and truth
-0.008623464964330196,beauty and youth
-0.029133042320609093,being and existence
0.020188022404909134,belly and chest
-0.0558963343501091,black and white
-0.018549537286162376,blood and flesh
-0.01137067936360836,blood and guts
-0.014338672161102295,boats and ships
-0.0025322530418634415,bodies and faces
-0.0011866239365190268,body and face
-0.030775196850299835,body and head
0.0017071969341486692,body and mind
0.001767611363902688,bone and flesh
0.0025318539701402187,bone and muscle
9.436272084712982e-4,bones and skulls
-0.02056366391479969,boots and shoes
-0.016000954434275627,boys and girls
-0.010969225317239761,boys and men
-0.008820144459605217,bread and butter
-0.009634933434426785,bread and cheese
0.0016802065074443817,breakfast and dinner
0.00199371250346303,bride and groom
-0.012740620411932468,brother and mother
-0.017820676788687706,brother and sister
0.012308314442634583,brothers and sisters
-0.012762949801981449,brush and trees
-0.019396737217903137,cakes and pies
-8.873855695128441e-4,cattle and horses
-0.010243787430226803,cause and consequence
-0.008382505737245083,cause and effect
-0.00663741584867239,ceiling and walls
-0.006560350302606821,cents and dollars
0.002646063454449177,chair and table
0.017544664442539215,chairs and sofas
0.01258398313075304,chairs and table
-0.004129492677748203,characters and situations
-0.025812754407525063,charts and maps
-0.006777414120733738,chest and stomach
-0.024665148928761482,child and husband
-2.2264174185693264e-4,child and wife
-0.021900562569499016,childhood and infancy
-0.020883478224277496,choice and decision
-0.025627173483371735,church and community
-0.009463000111281872,city and country
-0.0317111611366272,city and county
-0.02141839824616909,city and state
-0.0014384482055902481,clarity and precision
0.02629784867167473,classmates and friends
0.0021390914916992188,closets and drawers
-0.002380639547482133,coat and hat
0.003940303809940815,coffee and sandwiches
-0.011209379881620407,coffee and toast
0.004023781046271324,college and school
0.006725182291120291,college and university
-0.02216784656047821,color and light
-0.020812684670090675,color and texture
-0.03128685802221298,colors and forms
-0.024729056283831596,comfort and ease
-0.008649593219161034,comings and goings
-0.020933281630277634,command and control
0.005919074174016714,concrete and steel
0.004020623862743378,confusion and fear
0.0063506788574159145,confusion and turmoil
-0.03770400956273079,conscience and religion
-0.02042197249829769,contemporary and friend
-0.007287153042852879,corruption and crime
-0.012523031793534756,costumes and masks
-0.0013994015753269196,cotton and tobacco
-0.007781860418617725,council and governor
-0.00857584085315466,counties and towns
0.0076268259435892105,courage and hope
0.01733437553048134,cousins and uncles
0.0014397334307432175,crannies and nooks
-0.010862847790122032,cream and peaches
-0.030141472816467285,crime and poverty
-0.02768382430076599,crime and punishment
-0.0061009228229522705,crime and violence
0.015040586702525616,crops and livestock
-0.024193694815039635,cysts and tumors
0.005002161487936974,dairy and poultry
-0.018824443221092224,dark and light
-0.01841570995748043,dates and events
0.0061628445982933044,daughter and son
-0.012194529175758362,day and night
-0.013598511926829815,days and nights
-0.01637154072523117,days and years
-0.011827492155134678,death and life
0.00912730023264885,debate and discussion
-0.0030270107090473175,democracy and liberty
-0.00704488530755043,despair and rage
-0.009115244261920452,development and research
-0.009483322501182556,diagnosis and treatment
0.012095426209270954,diamonds and rubies
0.02450873702764511,dirt and sweat
-0.002289553638547659,discussion and thought
0.0031787273474037647,distress and pain
-0.002551920711994171,dogs and men
2.958746626973152e-4,doorways and windows
-0.0030217599123716354,doubts and fears
-0.008148010820150375,dreams and plans
-0.0016969724092632532,ears and eyes
-0.005992498714476824,earth and sky
0.009774414822459221,editing and publishing
0.0011028272565454245,editor and publisher
-0.008002972230315208,education and skill
-0.010702826082706451,effort and resources
-0.017682205885648727,eggs and ham
-0.007697613909840584,elbows and knees
-0.03119526244699955,ends and odds
-0.01818467490375042,energy and money
-0.003937780857086182,engineers and scientists
0.0037109293043613434,equipment and personnel
-0.009960046038031578,error and trial
-0.01482090912759304,errors and omissions
-0.0041345590725541115,evening and morning
-0.007284833118319511,everybody and everything
0.010133394971489906,expense and time
-0.005163966212421656,eyes and face
0.01922392100095749,eyes and hair
-0.01075629610568285,face and figure
1.724215690046549e-5,facts and figures
-0.03279423341155052,faith and life
-0.028209742158651352,faith and love
-0.014976336620748043,fall and rise
-0.006702004000544548,fall and winter
-0.02190897800028324,family and neighborhood
0.0017070285975933075,farms and fields
-0.013917291536927223,father and mother
-0.019670894369482994,father and son
0.01738853193819523,father and uncle
-3.840038552880287e-4,fathers and mothers
-0.007833832874894142,feelings and thoughts
-0.004887138493359089,feet and hands
-0.009221981279551983,feet and legs
-0.005378491710871458,female and male
-0.01940690353512764,fiction and poetry
-0.0059895142912864685,field and stream
-0.012069527991116047,figures and words
0.002569695468991995,fingers and thumb
-0.027623523026704788,fire and light
-0.01692063920199871,fire and police
0.007554461248219013,flame and smoke
0.016211124137043953,flames and smoke
-0.007565665990114212,flesh and skin
0.008353125303983688,flowers and herbs
-0.002769308164715767,flowers and plants
0.003693368285894394,fog and mist
-0.010509414598345757,food and shelter
-0.019761160016059875,force and violence
0.0029423823580145836,forefinger and thumb
-0.024892039597034454,fork and spoon
-0.01865813136100769,forms and materials
-0.008842294104397297,freedom and security
-0.014368319883942604,friends and relations
-0.02204330638051033,fruit and nuts
-8.586551994085312e-4,fruits and vegetables
-0.020915772765874863,fun and games
-0.01979483664035797,future and past
-0.02991383895277977,gas and oil
0.01986779272556305,gentlemen and ladies
-0.011202245950698853,gin and tonic
-0.013242131099104881,glass and steel
-0.029191941022872925,god and man
-0.015266772359609604,goods and services
0.0026466818526387215,gratitude and joy
-0.008768031373620033,groups and individuals
0.0042615910060703754,guidance and information
-0.004641852341592312,gums and teeth
-0.0013785124756395817,hair and skin
-0.02338763326406479,hands and knees
-0.021043645218014717,head and shoulders
-0.010078403167426586,head and tail
-0.029153285548090935,health and spirits
-0.00961849931627512,hearing and sight
-0.0073207467794418335,heart and mind
0.011118410155177116,heir and son
-0.004101516678929329,help and understanding
-0.02031848207116127,history and identity
-0.011609864421188831,honey and milk
0.008272254839539528,horses and wagons
0.0010354819241911173,houses and shops
-0.0021594054996967316,humility and pride
0.018832717090845108,husband and wife
-0.014584853313863277,husbands and wives
-0.014502860605716705,ice and snow
-0.040757544338703156,ice and water
-0.017145546153187752,improvements and land
-0.020244063809514046,inclination and time
-0.0067350007593631744,influence and power
-0.0014145225286483765,influence and prestige
-0.016198033466935158,information and material
-0.028091831132769585,ink and paper
-0.005945765413343906,iron and wood
-0.020084967836737633,jacket and trousers
4.6595558524131775e-4,jams and jellies
0.014808745123445988,jaws and teeth
-0.02285029925405979,joy and pleasure
-0.02420921064913273,kind and quantity
-0.01742478832602501,knowledge and skills
0.004821287468075752,labor and money
-0.011484376154839993,land and sea
0.013247174210846424,landings and takeoffs
-0.02259703166782856,law and order
-4.4589675962924957e-4,lecturer and writer
-0.007124429568648338,left and right
-0.006044081412255764,length and quality
-0.014969736337661743,length and weight
-0.016202958300709724,libraries and museums
-0.020848529413342476,life and religion
-0.01747961901128292,light and shadow
-0.029252221807837486,light and sound
-0.003101072274148464,location and size
-0.007261770777404308,machinery and power
-0.0025277622044086456,magazines and newspapers
0.005933498963713646,magic and superstition
-0.003929385915398598,mamma and papa
-0.025139205157756805,man and nature
9.610061533749104e-5,man and wife
-0.018858710303902626,man and woman
0.002416525036096573,math and science
-0.028110729530453682,meaning and origin
-0.02048022672533989,men and officers
-0.007008117623627186,men and women
-0.03013758733868599,methods and principles
-0.022556079551577568,minerals and vitamins
-0.011220286600291729,misery and pain
-0.007572220638394356,money and time
-0.04341576620936394,months and years
-0.0022968463599681854,moon and sun
0.010620301589369774,morning and night
-0.010195700451731682,mother and son
-0.0030671749264001846,mouth and nostrils
0.01043941080570221,movements and positions
-0.020220346748828888,mr. and mrs.
-0.002112329937517643,muscles and nerves
-0.009630022570490837,names and numbers
-0.019953757524490356,nature and size
-0.007815838791429996,needle and thread
-0.004910044372081757,nights and weekends
-0.015420825220644474,nitrogen and oxygen
-2.0450004376471043e-4,north and south
0.0045552062802016735,north and west
-0.0012320224195718765,nose and throat
-0.00827110931277275,novelist and poet
0.0052894409745931625,novels and stories
-0.004657341167330742,novels and tales
-0.009720135480165482,pad and pencil
-0.014708828181028366,pain and pressure
-0.01712014339864254,pain and shame
-0.0082261236384511,paper and pen
-0.013943103142082691,peace and quiet
-0.010026026517152786,pepper and salt
-0.018352899700403214,piano and violin
-0.02825929969549179,pitch and volume
-0.00636015459895134,place and time
-0.010765299201011658,plans and projects
-0.0043990276753902435,poetry and prose
-0.017965108156204224,politics and religion
-0.023639120161533356,power and resources
-0.0296477098017931,pressure and temperature
-0.009680597111582756,prose and verse
0.0013986448757350445,radar and radio
-0.004456810653209686,radio and television
-0.018304383382201195,research and training
-0.002854572609066963,rights and wrongs
-0.00899640005081892,rock and roll
0.011103978380560875,sailors and soldiers
0.010039390064775944,shoes and socks
0.0016224030405282974,shower and tub
0.0014369692653417587,sidewalks and streets
-0.01260567270219326,sights and sounds
-0.021956345066428185,son and wife
-0.011568073183298111,south and west
0.005387730430811644,spring and summer
-0.009974373504519463,stress and tension
-0.016090914607048035,sunrise and sunset
-0.009258408099412918,sympathy and understanding
0.009197685867547989,teaching and writing
0.003250724636018276,testament and will
-6.996290758252144e-4,turns and twists
-6.398633122444153e-4,vinegar and water
-0.0038525816053152084,wisdom and wit
0.01914803497493267,skirt and sweater
-0.004766806960105896,linen and silk
-0.0326981320977211,checks and money
0.0023005418479442596,calluses and corns
-0.007822951301932335,action and motion
-0.023246675729751587,brain and intelligence
-0.02612110786139965,conduct and manners
-0.009985494427382946,completeness and unity
0.015512680634856224,hostility and indifference
-0.019030818715691566,depth and force
-0.026641367003321648,hours and miles
0.003063076175749302,movements and speech
0.006493723019957542,schools and synagogues
-0.018974993377923965,arrangers and composers
0.004834409803152084,happiness and laughter
0.001677846536040306,diagrams and sketches
-0.006416091695427895,pail and shovel
-0.013346211984753609,candies and cookies
0.007442544214427471,county and village
-0.024813398718833923,charm and variety
0.02131073549389839,bouquets and wreaths
-0.008601471781730652,beech and elm
0.007712983526289463,complexity and obscurity
0.008246384561061859,devotion and effort
-0.01874147728085518,alibis and excuses
-0.005121661350131035,file and rank
-0.005667434073984623,integrity and unity
0.0015271641314029694,flowers and hearts
0.005786450579762459,grapefruit and oranges
-0.004254546016454697,Kingston and Montreal
0.019892364740371704,folklore and legend
-0.0020417850464582443,doctors and fathers
-0.018082113936543465,contraction and dilation
-0.021311171352863312,ships and weapons
-0.017185356467962265,funnels and masts
-0.03436100110411644,law and sovereignty
0.006211724132299423,assurance and dignity
-0.0038140942342579365,friends and partners
0.018020857125520706,receivers and senders
-0.004809711128473282,authority and force
0.006894208490848541,trees and underbrush
0.0015550507232546806,bacon and coffee
0.03393081575632095,december and may
-0.008170468732714653,grains and seeds
-0.008454582653939724,beauty and color
0.0013985298573970795,legs and torso
-0.010211615823209286,transportation and utilities
-0.01414603739976883,hardships and trials
-0.011755088344216347,science and tactics
-2.691121771931648e-4,neighborhood and school
0.004364430904388428,irony and satire
0.007882579229772091,kitchen and pantry
-0.017365841194987297,astronomy and geology
-3.0495389364659786e-4,feet and heads
-0.01666707545518875,snow and water
-0.003681126981973648,back and hips
0.015876520425081253,bombers and missiles
-0.008032253943383694,argument and debate
-0.004569189622998238,doubts and suspicions
-0.024203971028327942,laborers and servants
-0.002430137014016509,arms and faces
0.004006432369351387,chrome and glass
0.009774835780262947,paris and washington
-0.011872022412717342,arm and back
0.020116882398724556,emotion and meaning
0.01737339235842228,bushes and vines
-0.0033505791798233986,authority and independence
0.0038120783865451813,crises and problems
0.003700130619108677,bathrobe and slippers
-0.025142017751932144,generalists and specialists
0.016978038474917412,boredom and loneliness
-0.0047071706503629684,excitement and fatigue
-0.004327333532273769,fun and pleasure
-0.02297362871468067,individualism and socialism
-0.0016622431576251984,fields and homes
-0.028022130951285362,brow and cheeks
-0.008147979155182838,certainty and security
-0.006399039179086685,artist and critic
-5.297008901834488e-4,20s and 30s
0.011216173879802227,brick and glass
-0.017585650086402893,gas and light
0.0334649384021759,dentist and doctor
-0.017578016966581345,bourbon and water
-0.010747584514319897,cuts and wounds
0.003312027081847191,palm and pine
-0.008354797959327698,fish and vegetable
0.006401222664862871,initials and names
-0.013851702213287354,fury and pain
-0.002942122519016266,gentleness and sweetness
-0.004078241065144539,experiences and reactions
-0.008466451428830624,bitterness and disappointment
0.00764336995780468,comedy and satire
0.00352286733686924,enthusiasm and warmth
-0.00910146627575159,body and breath
-0.01765141449868679,beauty and brains
-0.002664748579263687,hotels and pensions
0.018539994955062866,imagination and originality
-0.014794391579926014,ears and hair
-0.014904426410794258,importance and validity
-0.022595182061195374,money and papers
-0.0033931080251932144,pies and puddings
0.01728818193078041,eloquence and force
0.012762635946273804,blossom and leaf
-0.02272365428507328,desolation and misery
-0.012564264237880707,boots and jacket
0.008456859737634659,confusions and contradictions
-0.012190865352749825,flames and sparks
-0.008520122617483139,danger and threat
-0.0052377693355083466,determination and faith
0.01511668786406517,berlin and frankfurt
-0.01518288254737854,clothes and dishes
0.015971774235367775,comfort and companionship
-0.01750319078564644,background and interest
-0.02331407740712166,glass and rubber
-0.012331617996096611,color and scent
-0.024547573179006577,interest and payments
-0.016625937074422836,gambling and vice
-0.006051257252693176,activities and places
-0.026959167793393135,elegance and purity
-9.522289037704468e-4,leaves and limbs
-0.02703416347503662,power and trade
0.0029551703482866287,games and races
8.3930604159832e-4,evenings and sundays
-0.01878528483211994,activity and nature
-0.016121631488204002,sun and weather
3.369338810443878e-4,leather and paper
-4.517659544944763e-5,anguish and rage
-4.1703227907419205e-4,shooting and yelling
-0.027715176343917847,arches and piers
0.006623969413340092,investment and risk
-0.019247181713581085,control and growth
-0.0049546826630830765,happiness and pain
0.00293543329462409,Egypt and Europe
-0.01171031966805458,order and truth
-0.015874462202191353,factories and industries
-0.015205352567136288,name and year
-0.0038234000094234943,river and sky
-0.029017213732004166,detection and removal
0.013873388059437275,breakfast and luncheon
-0.014686484821140766,attitude and experience
-0.0068666692823171616,pilot and plane
5.742199718952179e-4,malaria and typhoid
-0.027422115206718445,technology and time
-0.0026838313788175583,economist and historian
0.0038110995665192604,muskets and swords
-0.020812230184674263,character and wisdom
0.025698784738779068,azaleas and camellias
-0.01333594135940075,silence and space
0.0018406091257929802,fingers and mouth
-0.023601438850164413,power and variety
-0.02137911319732666,cliches and stereotypes
-0.019388094544410706,habits and movements
-0.005956943146884441,shirt and waistcoat
-0.009253506548702717,boardinghouses and hotels
0.01834132894873619,stucco and wood
-0.012767702341079712,activities and character
-0.0028906818479299545,happiness and warmth
-0.003086233511567116,fulfillment and pleasure
-0.004831151105463505,means and motives
-0.005521764978766441,fear and relief
4.348140209913254e-4,despair and futility
-0.022044647485017776,ash and maple
-0.01633734628558159,beauty and inspiration
0.00717536173760891,clippings and pictures
-0.0036705750972032547,liquids and powders
-0.007043357007205486,domination and influence
-0.01608206331729889,action and conversation
-0.024682242423295975,pattern and sequence
-0.009236883372068405,detective and police
-6.836755201220512e-4,church and graveyard
0.017220813781023026,gardens and lawn
-0.030666885897517204,powers and processes
0.002277066931128502,machinery and tractors
-0.014619287103414536,ammo and weapons
-0.001478543970733881,clay and wax
-0.009789494797587395,associations and enterprises
-0.012544838711619377,grace and modesty
-0.033451322466135025,brains and talent
-0.01268342137336731,comedy and humor
-0.00834118202328682,certainty and order
-0.003284953534603119,discretion and moderation
-0.021098146215081215,attention and civility
0.0017738919705152512,captain and leader
-0.03334894776344299,control and intelligence
0.02133512869477272,grease and sweat
0.012014694511890411,comprehension and control
0.006202356889843941,hallucinations and visions
-0.009983515366911888,commands and statements
-0.02599148266017437,cost and upkeep
-0.013773368671536446,men and objects
-0.00485494127497077,fragrance and taste
0.004625709727406502,betrayal and murder
-0.035640377551317215,bacteria and insects
-0.001882360316812992,confusion and congestion
0.003855921560898423,facts and techniques
-0.014527515508234501,anger and spite
-0.025106070563197136,money and numbers
0.004387879744172096,boulders and ledges
0.015531024895608425,abolition and emancipation
-0.02375868335366249,nationalism and sovereignty
-0.006045885384082794,tensions and uncertainties
0.0041641127318143845,beauty and poise
-0.03382810205221176,background and intelligence
0.009056326001882553,battle and bloodshed
0.0033199014142155647,fairness and moderation
-0.0161798894405365,back and behind
0.006393148563802242,apprehension and terror
-0.02309229224920273,head and teeth
-0.005464714020490646,cod and salmon
0.004935821518301964,archaeologists and geologists
0.0056668780744075775,chopping and sawing
-0.009621525183320045,anxiety and dismay
-0.01632832922041416,resources and riches
-0.003766050562262535,personnel and ships
0.003997023217380047,bandits and outlaws
-0.014034440740942955,secrecy and stealth
-0.012291206046938896,soldiers and subjects
0.010927421972155571,barges and towboats
-0.00810808502137661,celebration and ritual
-0.0021174196153879166,searching and yearning
-0.034530993551015854,letters and magazines
-0.018013913184404373,flight and terror
-0.010743455961346626,gaiety and spirit
0.01174052432179451,disdain and indifference
-0.010524127632379532,liberalism and progress
0.004975481890141964,blame and hate
-0.017149630934000015,color and imagery
-0.012988398782908916,intonation and phrasing
-0.008668482303619385,abasement and humiliation
0.006833471357822418,commercialism and materialism
-0.029170898720622063,education and industrialization
-0.008969355374574661,foreboding and gloom
0.0013778060674667358,firepower and speed
-0.001034419983625412,fervor and abandon
-0.032387904822826385,age and ability
-0.017795391380786896,desire and ability
-0.024556545540690422,strength and ability
0.002841552719473839,aircraft and accessories
-0.0013970490545034409,tannin and acids
0.004321052692830563,authentication and acknowledgment
-0.016702188178896904,interests and action
-0.034831464290618896,character and action
-0.003718486987054348,feelings and actions
-0.0060427505522966385,cycles and adaptations
-0.007071827072650194,names and addresses
-0.00906834751367569,advocate and adherent
-0.021747436374425888,romance and adventure
-0.012959377840161324,day and age
-0.004329942166805267,individuals and agencies
0.0016522370278835297,hostility and aggression
-0.00383780337870121,contracts and agreements
-0.03066915273666382,backgrounds and aims
-0.009150290861725807,ships and aircraft
-0.010180637240409851,expressiveness and allegory
-0.01966513693332672,collectors and amateurs
-0.006493714638054371,froth and amber
0.0074156662449240685,fears and ambiguities
-0.0195649191737175,urgencies and ambiguities
-0.014075011946260929,poverty and ambition
-0.02434372529387474,death and ambush
-0.008615829981863499,guns and ammunition
-0.015064813196659088,pride and amusement
-0.006309442222118378,anxiety and anger
-0.018430612981319427,fear and anger
0.016195019707083702,hatred and anger
0.01615220680832863,indignation and anger
-0.02259965054690838,science and angst
-0.019524328410625458,pain and anguish
-0.009347819723188877,resistance and animosity
