cosine_diffs,binom
-0.02300955541431904,dregs and wine
-0.01904759556055069,dryness and dust
-0.008660322055220604,emeralds and peanuts
0.0018786666914820671,employees and proprietors
-0.02523457258939743,envelope and pencil
-0.014192740432918072,envy and hurt
-0.005437634885311127,equality and relativism
-0.019613727927207947,equipment and musket
0.00981978327035904,exasperation and love
0.009533623233437538,farms and hayfields
0.0032264161854982376,farms and mountains
-0.010908234864473343,fear and ritual
-0.003953332081437111,felons and fixers
0.016832605004310608,fishermen and scientists
-0.018970930948853493,flirtation and romance
-0.015404762700200081,force and voice
0.008591357618570328,foresight and patriotism
-0.04057618975639343,form and mess
0.02099023014307022,freedom and israel
-0.028009459376335144,friends and tenants
-0.0216979943215847,furs and merchandise
-0.0048868078738451,gadgets and prowess
-0.04461817443370819,garden and livestock
-0.03100486658513546,garden and pavilion
0.015936795622110367,gardens and riverbanks
-0.007848423905670643,gardens and housing
-0.01579337567090988,gasps and rushes
-0.02520417980849743,gentility and principle
-0.014503775164484978,gift and heritage
0.0015905527397990227,glance and signal
0.010810945183038712,goodnight and lullaby
-0.021786920726299286,gossip and truth
-0.01438581570982933,graces and manners
0.04696304723620415,grandfather and great-grandfather
-0.0029847808182239532,greed and pettiness
-0.008994901552796364,gunfire and shouting
0.0038102155085653067,handle and hinge
-0.03732225298881531,hat and tunic
0.02075848914682865,head-tossing and prancing
0.006236070767045021,hearsay and legend
-0.025702817365527153,heat and outcry
0.017933586612343788,hillbilly and jazz
0.0055124349892139435,holland and japan
0.02351916767656803,honeysuckle and rosebush
-0.011086107231676579,hope and smiles
0.01488661952316761,huggings and kissings
-0.021653156727552414,humor and proportion
-0.009647805243730545,immersion and involvement
0.0018734652549028397,incredulity and shock
-0.013243719935417175,inertia and petulance
-0.03279884159564972,ingratitude and injury
0.01187431812286377,instinct and judgement
-0.03268754482269287,intelligence and mentality
0.0011440776288509369,intensities and rhythms
-0.008198108524084091,interconnectedness and quality
-0.016813308000564575,ivory and sandalwood
5.01733273267746e-4,jazz and marijuana
-0.020812436938285828,jubilation and regret
-0.01693597435951233,juice and spirit
0.002337554469704628,ketches and yachts
-0.007263310253620148,kind and scale
-0.03569398447871208,lights and motor
-0.027355458587408066,linguist and therapist
-0.02039717137813568,linguistics and psychiatry
0.021336648613214493,linguists and psychotherapists
-0.026332834735512733,lint and thread
-0.0118159931153059,liquor and luxury
-0.0076970793306827545,madman and tyrant
0.0024749739095568657,maintenance and travel
-0.0016049426048994064,maps and registers
0.01502593420445919,marquees and signs
-0.05367853865027428,meaningfulness and relevance
-0.008251123130321503,mechanics and technique
-0.006542676128447056,medicines and yeast
0.01325400359928608,miners and teamsters
-0.0012061232700943947,misunderstanding and persecution
0.0113221425563097,modernizing and redecorating
0.0040297554805874825,nagging and stress
5.167797207832336e-4,names and specialties
0.006783101707696915,nationalism and sentiment
-0.00846835970878601,neighborliness and politeness
-0.037661924958229065,nightingales and roses
-0.015783991664648056,non-poetry and poetry
0.0037617413327097893,onrush and retreat
0.007654812186956406,optimism and practicality
-0.02743859589099884,pains and shocks
-0.01553658302873373,painting and sculptures
-0.00673303147777915,passage and rhythm
-0.027314715087413788,patients and psychiatrists
-0.008939125575125217,patronage and subscription
-0.03825003653764725,peace and rehabilitation
-0.02268970012664795,pen and telephone
-0.012050308287143707,people and soils
-7.702615112066269e-4,pills and tonics
-0.019843045622110367,poise and posture
-0.027253882959485054,powers and traditions
-0.005097324028611183,preparations and services
0.0054685622453689575,promoters and salesmen
-0.015743156895041466,reason and sight
-0.0068443818017840385,reference and withdrawal
-0.021063117310404778,retribution and violence
-0.020546359941363335,romance and snobbery
-0.026223959401249886,salt and whiskey
-0.01845109462738037,scars and welts
0.013951610773801804,Scots and Swiss
9.113270789384842e-4,screens and shades
0.008015293627977371,seals and wires
0.024184415116906166,self-aggrandisement and self-confidence
0.006976168602705002,self-indulgence and softness
-0.008784262463450432,sky and wasteland
-0.008945680223405361,song and tears
-0.005949082784354687,sparkle and spring
-9.87667590379715e-5,sprains and swellings
-0.001451287418603897,stalls and urinals
-0.020260963588953018,starvation and tuberculosis
-0.021544381976127625,starvation and suicide
-0.007852857932448387,sushi and tea
-0.021328475326299667,suspense and worry
0.007624874822795391,temperature and wind-velocity
0.007591768633574247,tension and terror
-0.021645694971084595,unhappiness and women
-0.005502369254827499,usefulness and viability
-0.023040752857923508,vitality and will
-0.03811896592378616,aunts and uncles
-0.004323747009038925,back and shoulders
-0.0163577813655138,bacon and eggs
-7.105667609721422e-4,bar and grill
0.013587637804448605,barley and oats
0.010331669822335243,barrels and boxes
-0.02243528887629509,beauty and dignity
0.0020598098635673523,beauty and truth
-0.008623454719781876,beauty and youth
-0.029133059084415436,being and existence
0.020188026130199432,belly and chest
-0.05589635297656059,black and white
-0.018549537286162376,blood and flesh
-0.01137067936360836,blood and guts
-0.01433865912258625,boats and ships
-0.002532252576202154,bodies and faces
-0.0011866239365190268,body and face
-0.030775196850299835,body and head
0.0017071969341486692,body and mind
0.001767611363902688,bone and flesh
0.002531870733946562,bone and muscle
9.436113759875298e-4,bones and skulls
-0.020563647150993347,boots and shoes
-0.016000956296920776,boys and girls
-0.010969225317239761,boys and men
-0.008820144459605217,bread and butter
-0.009634913876652718,bread and cheese
0.0016802093014121056,breakfast and dinner
0.0019936966709792614,bride and groom
-0.012740591540932655,brother and mother
-0.017820654436945915,brother and sister
0.012308342382311821,brothers and sisters
-0.012762963771820068,brush and trees
-0.01939677819609642,cakes and pies
-8.874190971255302e-4,cattle and horses
-0.010243816301226616,cause and consequence
-0.008382519707083702,cause and effect
-0.0066374363377690315,ceiling and walls
-0.006560350302606821,cents and dollars
0.002646063454449177,chair and table
0.01754472590982914,chairs and sofas
0.012584013864398003,chairs and table
-0.004129520617425442,characters and situations
-0.025812767446041107,charts and maps
-0.00677740853279829,chest and stomach
-0.02466513402760029,child and husband
-2.2263522259891033e-4,child and wife
-0.02190050482749939,childhood and infancy
-0.020883478224277496,choice and decision
-0.025627173483371735,church and community
-0.009463000111281872,city and country
-0.0317111611366272,city and county
-0.021418407559394836,city and state
-0.0014384221285581589,clarity and precision
0.026297837495803833,classmates and friends
0.0021391361951828003,closets and drawers
-0.0023806279059499502,coat and hat
0.003940269351005554,coffee and sandwiches
-0.011209414340555668,coffee and toast
0.004023781977593899,college and school
0.006725182291120291,college and university
-0.02216782048344612,color and light
-0.020812684670090675,color and texture
-0.03128685802221298,colors and forms
-0.024729102849960327,comfort and ease
-0.008649573661386967,comings and goings
-0.02093328908085823,command and control
0.00591911468654871,concrete and steel
0.004020621068775654,confusion and fear
0.006350673269480467,confusion and turmoil
-0.037703968584537506,conscience and religion
-0.02042197436094284,contemporary and friend
-0.007287103682756424,corruption and crime
-0.012523042038083076,costumes and masks
-0.0013993941247463226,cotton and tobacco
-0.007781892083585262,council and governor
-0.008575860410928726,counties and towns
0.007626788690686226,courage and hope
0.0173343438655138,cousins and uncles
0.0014396831393241882,crannies and nooks
-0.01086282730102539,cream and peaches
-0.030141443014144897,crime and poverty
-0.02768382430076599,crime and punishment
-0.0061009228229522705,crime and violence
0.015040602535009384,crops and livestock
-0.024193700402975082,cysts and tumors
0.005002208985388279,dairy and poultry
-0.018824445083737373,dark and light
-0.01841570995748043,dates and events
0.0061628445982933044,daughter and son
-0.012194529175758362,day and night
-0.013598511926829815,days and nights
-0.01637154072523117,days and years
-0.011827492155134678,death and life
0.009127311408519745,debate and discussion
-0.0030270088464021683,democracy and liberty
-0.007044868543744087,despair and rage
-0.009115278720855713,development and research
-0.009483315981924534,diagnosis and treatment
0.012095430865883827,diamonds and rubies
0.02450876124203205,dirt and sweat
-0.0022895324509590864,discussion and thought
0.0031787073239684105,distress and pain
-0.002551896497607231,dogs and men
2.9587745666503906e-4,doorways and windows
-0.0030218083411455154,doubts and fears
-0.008147969841957092,dreams and plans
-0.0016969600692391396,ears and eyes
-0.00599250290542841,earth and sky
0.009774421341717243,editing and publishing
0.0011028272565454245,editor and publisher
-0.008002972230315208,education and skill
-0.010702837258577347,effort and resources
-0.017682209610939026,eggs and ham
-0.007697582244873047,elbows and knees
-0.03119526617228985,ends and odds
-0.01818467117846012,energy and money
-0.003937721252441406,engineers and scientists
0.0037109125405550003,equipment and personnel
-0.009960056282579899,error and trial
-0.014820904470980167,errors and omissions
-0.004134553484618664,evening and morning
-0.007284807041287422,everybody and everything
0.010133336298167706,expense and time
-0.00516392569988966,eyes and face
0.019223980605602264,eyes and hair
-0.01075629610568285,face and figure
1.724215690046549e-5,facts and figures
-0.032794225960969925,faith and life
-0.028209742158651352,faith and love
-0.014976336620748043,fall and rise
-0.006702004000544548,fall and winter
-0.021908970549702644,family and neighborhood
0.001706971786916256,farms and fields
-0.013917291536927223,father and mother
-0.019670894369482994,father and son
0.017388559877872467,father and uncle
-3.839731216430664e-4,fathers and mothers
-0.007833853363990784,feelings and thoughts
-0.004887097515165806,feet and hands
-0.009221981279551983,feet and legs
-0.01447345968335867,female and male
-0.01940690353512764,fiction and poetry
-0.0059895142912864685,field and stream
-0.012069519609212875,figures and words
0.002569657750427723,fingers and thumb
-0.027623523026704788,fire and light
-0.01692063920199871,fire and police
0.007554368115961552,flame and smoke
0.016211040318012238,flames and smoke
-0.007565611973404884,flesh and skin
0.008353063836693764,flowers and herbs
-0.0027693714946508408,flowers and plants
0.0036934074014425278,fog and mist
-0.010509414598345757,food and shelter
-0.019761160016059875,force and violence
0.002942383289337158,forefinger and thumb
-0.024892017245292664,fork and spoon
-0.018658144399523735,forms and materials
-0.008842306211590767,freedom and security
-0.014368319883942604,friends and relations
-0.02204330638051033,fruit and nuts
-8.586104959249496e-4,fruits and vegetables
-0.020915815606713295,fun and games
-0.01979483664035797,future and past
-0.02991383895277977,gas and oil
0.01986784115433693,gentlemen and ladies
-0.011202267371118069,gin and tonic
-0.013242131099104881,glass and steel
-0.029191941022872925,god and man
-0.015266764909029007,goods and services
0.0026466334238648415,gratitude and joy
-0.008768057450652122,groups and individuals
0.00426160404458642,guidance and information
-0.0046418290585279465,gums and teeth
-0.0013785059563815594,hair and skin
-0.02338763326406479,hands and knees
-0.021043645218014717,head and shoulders
-0.010078400373458862,head and tail
-0.029153285548090935,health and spirits
-0.00961849931627512,hearing and sight
-0.0073207467794418335,heart and mind
0.011118372902274132,heir and son
-0.00410151481628418,help and understanding
-0.020318493247032166,history and identity
-0.011609879322350025,honey and milk
0.008272224105894566,horses and wagons
0.0010354851838201284,houses and shops
-0.002159392461180687,humility and pride
0.018832681700587273,husband and wife
-0.014584875665605068,husbands and wives
-0.014502846635878086,ice and snow
-0.04075754061341286,ice and water
-0.017145520076155663,improvements and land
-0.0202440544962883,inclination and time
-0.006735009606927633,influence and power
-0.0014145281165838242,influence and prestige
-0.016198009252548218,information and material
-0.028091831132769585,ink and paper
-0.005945765413343906,iron and wood
-0.020084980875253677,jacket and trousers
4.6595558524131775e-4,jams and jellies
0.014808743260800838,jaws and teeth
-0.022850314155220985,joy and pleasure
-0.02420921064913273,kind and quantity
-0.01742478832602501,knowledge and skills
0.004821251146495342,labor and money
-0.011484389193356037,land and sea
0.013247184455394745,landings and takeoffs
-0.02259702794253826,law and order
-4.458567127585411e-4,lecturer and writer
-0.00712443795055151,left and right
-0.006044081412255764,length and quality
-0.014969736337661743,length and weight
-0.016202975064516068,libraries and museums
-0.02084854058921337,life and religion
-0.01747961901128292,light and shadow
-0.029252221807837486,light and sound
-0.0031010378152132034,location and size
-0.007261738181114197,machinery and power
-0.0025277771055698395,magazines and newspapers
0.005933508276939392,magic and superstition
-0.003929365426301956,mamma and papa
-0.02513919770717621,man and nature
9.610061533749104e-5,man and wife
-0.018858710303902626,man and woman
0.002416525036096573,math and science
-0.028110729530453682,meaning and origin
-0.02048022672533989,men and officers
-0.007008117623627186,men and women
-0.03013758175075054,methods and principles
-0.022556085139513016,minerals and vitamins
-0.011220262385904789,misery and pain
-0.007572227623313665,money and time
-0.043415725231170654,months and years
-0.0022968295961618423,moon and sun
0.010620301589369774,morning and night
-0.010195700451731682,mother and son
-0.0030671684071421623,mouth and nostrils
0.010439419187605381,movements and positions
-0.02022051066160202,mr. and mrs.
-0.002112351357936859,muscles and nerves
-0.009630022570490837,names and numbers
-0.019953757524490356,nature and size
-0.007815859280526638,needle and thread
-0.00491007836535573,nights and weekends
-0.015420867130160332,nitrogen and oxygen
-2.0450330339372158e-4,north and south
0.0045552062802016735,north and west
-0.0012320224195718765,nose and throat
-0.008271134458482265,novelist and poet
0.005289438180625439,novels and stories
-0.0046573542058467865,novels and tales
-0.009720159694552422,pad and pencil
-0.014708828181028366,pain and pressure
-0.01712014339864254,pain and shame
-0.0082261236384511,paper and pen
-0.013943103142082691,peace and quiet
-0.010026021860539913,pepper and salt
-0.01835288479924202,piano and violin
-0.02825929969549179,pitch and volume
-0.00636015459895134,place and time
-0.010765286162495613,plans and projects
-0.004398984834551811,poetry and prose
-0.01796514168381691,politics and religion
-0.02363910898566246,power and resources
-0.029647711664438248,pressure and temperature
-0.009680576622486115,prose and verse
0.0013986569829285145,radar and radio
-0.004456822760403156,radio and television
-0.01830436661839485,research and training
-0.002854578197002411,rights and wrongs
-0.008996382355690002,rock and roll
0.011103931814432144,sailors and soldiers
0.010039371438324451,shoes and socks
0.0016223853453993797,shower and tub
0.0014369506388902664,sidewalks and streets
-0.012605700641870499,sights and sounds
-0.021956345066428185,son and wife
-0.011568073183298111,south and west
0.005387730430811644,spring and summer
-0.009974373504519463,stress and tension
-0.016090910881757736,sunrise and sunset
-0.009258408099412918,sympathy and understanding
0.009197680279612541,teaching and writing
0.0032507358118891716,testament and will
-6.996700540184975e-4,turns and twists
-6.399061530828476e-4,vinegar and water
-0.0038525499403476715,wisdom and wit
0.01914801076054573,skirt and sweater
-0.004766828380525112,linen and silk
-0.03269811347126961,checks and money
0.0023005660623311996,calluses and corns
-0.007822922430932522,action and motion
-0.023246675729751587,brain and intelligence
-0.02612110786139965,conduct and manners
-0.009985513053834438,completeness and unity
0.01551267970353365,hostility and indifference
-0.019030818715691566,depth and force
-0.026641367003321648,hours and miles
0.003063085488975048,movements and speech
0.006493678316473961,schools and synagogues
-0.0189750287681818,arrangers and composers
0.004834474064409733,happiness and laughter
0.0016778353601694107,diagrams and sketches
-0.006416073068976402,pail and shovel
-0.01334625855088234,candies and cookies
0.007442504167556763,county and village
-0.024813374504446983,charm and variety
0.021310755982995033,bouquets and wreaths
-0.00860145129263401,beech and elm
0.007712923921644688,complexity and obscurity
0.008246397599577904,devotion and effort
-0.018741469830274582,alibis and excuses
-0.005121669732034206,file and rank
-0.005667427554726601,integrity and unity
0.0015271157026290894,flowers and hearts
0.005786493420600891,grapefruit and oranges
-0.004254534374922514,Kingston and Montreal
0.019892361015081406,folklore and legend
-0.0020417701452970505,doctors and fathers
-0.018082091584801674,contraction and dilation
-0.021311182528734207,ships and weapons
-0.0171853955835104,funnels and masts
-0.03436098247766495,law and sovereignty
0.006211803760379553,assurance and dignity
-0.003814075607806444,friends and partners
0.01802082732319832,receivers and senders
-0.004809695295989513,authority and force
0.006894223392009735,trees and underbrush
0.0015550563111901283,bacon and coffee
0.03393080085515976,december and may
-0.008170454762876034,grains and seeds
-0.008454575203359127,beauty and color
0.0013985242694616318,legs and torso
-0.01021160650998354,transportation and utilities
-0.0141459871083498,hardships and trials
-0.01175509113818407,science and tactics
-2.6909448206424713e-4,neighborhood and school
0.0043644774705171585,irony and satire
0.007882596924901009,kitchen and pantry
-0.0173658300191164,astronomy and geology
-3.049258084502071e-4,feet and heads
-0.016667116433382034,snow and water
-0.003681135829538107,back and hips
0.01587652787566185,bombers and missiles
-0.008032244630157948,argument and debate
-0.004569243639707565,doubts and suspicions
-0.024203969165682793,laborers and servants
-0.0024301307275891304,arms and faces
0.0040064300410449505,chrome and glass
0.009774875827133656,paris and washington
-0.011872007511556149,arm and back
0.020116902887821198,emotion and meaning
0.01737344264984131,bushes and vines
-0.0033505605533719063,authority and independence
0.0038120541721582413,crises and problems
0.003700139932334423,bathrobe and slippers
-0.025141999125480652,generalists and specialists
0.01697804033756256,boredom and loneliness
-0.004707161337137222,excitement and fatigue
-0.004327381961047649,fun and pleasure
-0.022973645478487015,individualism and socialism
-0.0016622471157461405,fields and homes
-0.028022147715091705,brow and cheeks
-0.008147971704602242,certainty and security
-0.006398999132215977,artist and critic
-5.297232419252396e-4,20s and 30s
0.011216185986995697,brick and glass
-0.0175856351852417,gas and light
0.0334649458527565,dentist and doctor
-0.01757802627980709,bourbon and water
-0.010747608728706837,cuts and wounds
0.00331202894449234,palm and pine
-0.008354771882295609,fish and vegetable
0.006401175167411566,initials and names
-0.013851650059223175,fury and pain
-0.0029420237988233566,gentleness and sweetness
-0.004078258760273457,experiences and reactions
-0.008466420695185661,bitterness and disappointment
0.007643317803740501,comedy and satire
0.003522871993482113,enthusiasm and warmth
-0.009101463481783867,body and breath
-0.017651395872235298,beauty and brains
-0.002664763480424881,hotels and pensions
0.018540028482675552,imagination and originality
-0.01479438878595829,ears and hair
-0.014904437586665154,importance and validity
-0.022595196962356567,money and papers
-0.0033930689096450806,pies and puddings
0.017288222908973694,eloquence and force
0.012762672267854214,blossom and leaf
-0.022723661735653877,desolation and misery
-0.012564252130687237,boots and jacket
0.008456861600279808,confusions and contradictions
-0.012190965935587883,flames and sparks
-0.008520122617483139,danger and threat
-0.0052377693355083466,determination and faith
0.015116765163838863,berlin and frankfurt
-0.015182859264314175,clothes and dishes
0.015971757471561432,comfort and companionship
-0.01750316470861435,background and interest
-0.02331407740712166,glass and rubber
-0.012331617996096611,color and scent
-0.024547595530748367,interest and payments
-0.016625914722681046,gambling and vice
-0.006051244214177132,activities and places
-0.02695917710661888,elegance and purity
-9.522251784801483e-4,leaves and limbs
-0.027034154161810875,power and trade
0.002955144736915827,games and races
8.393088355660439e-4,evenings and sundays
-0.01878528483211994,activity and nature
-0.016121631488204002,sun and weather
3.369320183992386e-4,leather and paper
-4.5134685933589935e-5,anguish and rage
-4.1704345494508743e-4,shooting and yelling
-0.02771514281630516,arches and piers
0.006624006666243076,investment and risk
-0.019247179850935936,control and growth
-0.0049546100199222565,happiness and pain
0.0029354188591241837,Egypt and Europe
-0.011710329912602901,order and truth
-0.01587444543838501,factories and industries
-0.015205352567136288,name and year
-0.0038234000094234943,river and sky
-0.029017213732004166,detection and removal
0.013873398303985596,breakfast and luncheon
-0.014686478301882744,attitude and experience
-0.006866650655865669,pilot and plane
5.741789937019348e-4,malaria and typhoid
-0.027422118932008743,technology and time
-0.00268380343914032,economist and historian
0.0038110660389065742,muskets and swords
-0.02081221714615822,character and wisdom
0.02569875493645668,azaleas and camellias
-0.013335904106497765,silence and space
0.0018405681475996971,fingers and mouth
-0.023601429536938667,power and variety
-0.021379129961133003,cliches and stereotypes
-0.019388072192668915,habits and movements
-0.005956900306046009,shirt and waistcoat
-0.009253510273993015,boardinghouses and hotels
0.018341369926929474,stucco and wood
-0.012767689302563667,activities and character
-0.0028906287625432014,happiness and warmth
-0.003086230717599392,fulfillment and pleasure
-0.004831159953027964,means and motives
-0.005521796643733978,fear and relief
4.3484941124916077e-4,despair and futility
-0.022044625133275986,ash and maple
-0.016337338835000992,beauty and inspiration
0.007175395265221596,clippings and pictures
-0.0036705797538161278,liquids and powders
-0.007043330930173397,domination and influence
-0.016082029789686203,action and conversation
-0.024682261049747467,pattern and sequence
-0.009236893616616726,detective and police
-6.836624816060066e-4,church and graveyard
0.017220821231603622,gardens and lawn
-0.030666891485452652,powers and processes
0.002277098596096039,machinery and tractors
-0.014619279652833939,ammo and weapons
-0.0014785411767661572,clay and wax
-0.0097894798964262009,associations and enterprises
-0.012544844299554825,grace and modesty
-0.03345133364200592,brains and talent
-0.012683460488915443,comedy and humor
-0.008341171778738499,certainty and order
-0.003284973092377186,discretion and moderation
-0.021098140627145767,attention and civility
0.001773902215063572,captain and leader
-0.03334895148873329,control and intelligence
0.021335124969482422,grease and sweat
0.012014737352728844,comprehension and control
0.006202399730682373,hallucinations and visions
-0.009983527474105358,commands and statements
-0.025991495698690414,cost and upkeep
-0.01377335749566555,men and objects
-0.004854939877986908,fragrance and taste
0.004625661298632622,betrayal and murder
-0.03564038127660751,bacteria and insects
-0.0018823593854904175,confusion and congestion
0.003855927614495158,facts and techniques
-0.014527515508234501,anger and spite
-0.025106070563197136,money and numbers
0.004387890920042992,boulders and ledges
0.015531026758253574,abolition and emancipation
-0.023758627474308014,nationalism and sovereignty
-0.00604591891169548,tensions and uncertainties
0.0041641369462013245,beauty and poise
-0.03382808715105057,background and intelligence
0.009056340903043747,battle and bloodshed
0.0033199843019247055,fairness and moderation
-0.016179893165826797,back and behind
0.006393175572156906,apprehension and terror
-0.02309229224920273,head and teeth
-0.005464714020490646,cod and salmon
0.004935922101140022,archaeologists and geologists
0.005666881799697876,chopping and sawing
-0.009621518664062023,anxiety and dismay
-0.016328295692801476,resources and riches
-0.0037660328671336174,personnel and ships
0.0039970120415091515,bandits and outlaws
-0.01403442956507206,secrecy and stealth
-0.012291185557842255,soldiers and subjects
0.010927435010671616,barges and towboats
-0.008108099922537804,celebration and ritual
-0.002117445692420006,searching and yearning
-0.034531015902757645,letters and magazines
-0.01801390014588833,flight and terror
-0.010743429884314537,gaiety and spirit
0.01174050010740757,disdain and indifference
-0.010524190962314606,liberalism and progress
0.004975498653948307,blame and hate
-0.017149604856967926,color and imagery
-0.012988422997295856,intonation and phrasing
-0.008668424561619759,abasement and humiliation
0.006833536550402641,commercialism and materialism
-0.029170896857976913,education and industrialization
-0.008969351649284363,foreboding and gloom
0.001377783715724945,firepower and speed
-0.001034371554851532,fervor and abandon
-0.03238791227340698,age and ability
-0.017795370891690254,desire and ability
-0.02455655299127102,strength and ability
0.002841563895344734,aircraft and accessories
-0.0013970974832773209,tannin and acids
0.00432109460234642,authentication and acknowledgment
-0.01670222356915474,interests and action
-0.0348314568400383,character and action
-0.003718499094247818,feelings and actions
-0.0060427505522966385,cycles and adaptations
-0.007071827072650194,names and addresses
-0.009068330749869347,advocate and adherent
-0.02174745313823223,romance and adventure
-0.012959380634129047,day and age
-0.004329953342676163,individuals and agencies
0.0016522295773029327,hostility and aggression
-0.0038377800956368446,contracts and agreements
-0.03066916950047016,backgrounds and aims
-0.009150303900241852,ships and aircraft
-0.010180694982409477,expressiveness and allegory
-0.019665153697133064,collectors and amateurs
-0.006493724882602692,froth and amber
0.007415623404085636,fears and ambiguities
-0.019564885646104813,urgencies and ambiguities
-0.014074979349970818,poverty and ambition
-0.02434372343122959,death and ambush
-0.008615833707153797,guns and ammunition
-0.015064780600368977,pride and amusement
-0.006309439428150654,anxiety and anger
-0.018430642783641815,fear and anger
0.016195062547922134,hatred and anger
0.016152163967490196,indignation and anger
-0.02259964868426323,science and angst
-0.01952427625656128,pain and anguish
