,cosine_diffs,binom
288,-0.010969225317239761,boys and men
289,-0.008820144459605217,bread and butter
290,-0.009634933434426785,bread and cheese
291,0.0016802065074443817,breakfast and dinner
292,0.00199371250346303,bride and groom
293,-0.012740620411932468,brother and mother
294,-0.017820676788687706,brother and sister
295,0.012308314442634583,brothers and sisters
296,-0.012762949801981449,brush and trees
297,-0.019396737217903137,cakes and pies
298,-0.0008873855695128441,cattle and horses
299,-0.010243787430226803,cause and consequence
300,-0.008382505737245083,cause and effect
301,-0.00663741584867239,ceiling and walls
302,-0.006560350302606821,cents and dollars
303,0.002646063454449177,chair and table
304,0.017544664442539215,chairs and sofas
305,0.01258398313075304,chairs and table
306,-0.004129492677748203,characters and situations
307,-0.025812754407525063,charts and maps
308,-0.006777414120733738,chest and stomach
309,-0.024665148928761482,child and husband
310,-0.00022264174185693264,child and wife
311,-0.021900562569499016,childhood and infancy
312,-0.020883478224277496,choice and decision
313,-0.025627173483371735,church and community
314,-0.009463000111281872,city and country
315,-0.0317111611366272,city and county
316,-0.02141839824616909,city and state
317,-0.001438448205590248,clarity and precision
318,0.02629784867167473,classmates and friends
319,0.0021390914916992188,closets and drawers
320,-0.002380639547482133,coat and hat
321,0.003940303809940815,coffee and sandwiches
322,-0.011209379881620407,coffee and toast
323,0.004023781046271324,college and school
324,0.006725182291120291,college and university
325,-0.02216784656047821,color and light
326,-0.020812684670090675,color and texture
327,-0.03128685802221298,colors and forms
328,-0.024729056283831596,comfort and ease
329,-0.008649593219161034,comings and goings
330,-0.020933281630277634,command and control
331,0.005919074174016714,concrete and steel
332,0.004020623862743378,confusion and fear
333,0.0063506788574159145,confusion and turmoil
334,-0.03770400956273079,conscience and religion
335,-0.02042197249829769,contemporary and friend
336,-0.007287153042852879,corruption and crime
337,-0.012523031793534756,costumes and masks
338,-0.0013994015753269196,cotton and tobacco
339,-0.007781860418617725,council and governor
340,-0.00857584085315466,counties and towns
341,0.0076268259435892105,courage and hope
342,0.01733437553048134,cousins and uncles
343,0.0014397334307432175,crannies and nooks
344,-0.010862847790122032,cream and peaches
345,-0.030141472816467285,crime and poverty
346,-0.02768382430076599,crime and punishment
347,-0.0061009228229522705,crime and violence
348,0.015040586702525616,crops and livestock
349,-0.024193694815039635,cysts and tumors
350,0.005002161487936974,dairy and poultry
351,-0.018824443221092224,dark and light
352,-0.01841570995748043,dates and events
353,0.0061628445982933044,daughter and son
354,-0.012194529175758362,day and night
355,-0.013598511926829815,days and nights
356,-0.01637154072523117,days and years
357,-0.011827492155134678,death and life
358,0.00912730023264885,debate and discussion
359,-0.0030270107090473175,democracy and liberty
360,-0.00704488530755043,despair and rage
361,-0.009115244261920452,development and research
362,-0.009483322501182556,diagnosis and treatment
363,0.012095426209270954,diamonds and rubies
364,0.02450873702764511,dirt and sweat
365,-0.002289553638547659,discussion and thought
366,0.0031787273474037647,distress and pain
367,-0.002551920711994171,dogs and men
368,0.0002958746626973152,doorways and windows
369,-0.0030217599123716354,doubts and fears
370,-0.008148010820150375,dreams and plans
371,-0.0016969724092632532,ears and eyes
372,-0.005992498714476824,earth and sky
373,0.009774414822459221,editing and publishing
374,0.0011028272565454245,editor and publisher
375,-0.008002972230315208,education and skill
376,-0.010702826082706451,effort and resources
377,-0.017682205885648727,eggs and ham
378,-0.007697613909840584,elbows and knees
379,-0.03119526244699955,ends and odds
380,-0.01818467490375042,energy and money
381,-0.003937780857086182,engineers and scientists
382,0.0037109293043613434,equipment and personnel
383,-0.009960046038031578,error and trial
384,-0.01482090912759304,errors and omissions
385,-0.0041345590725541115,evening and morning
386,-0.007284833118319511,everybody and everything
387,0.010133394971489906,expense and time
388,-0.005163966212421656,eyes and face
389,0.01922392100095749,eyes and hair
390,-0.01075629610568285,face and figure
391,1.724215690046549e-05,facts and figures
392,-0.03279423341155052,faith and life
393,-0.028209742158651352,faith and love
394,-0.014976336620748043,fall and rise
395,-0.006702004000544548,fall and winter
396,-0.02190897800028324,family and neighborhood
397,0.0017070285975933075,farms and fields
398,-0.013917291536927223,father and mother
399,-0.019670894369482994,father and son
400,0.01738853193819523,father and uncle
401,-0.0003840038552880287,fathers and mothers
402,-0.007833832874894142,feelings and thoughts
403,-0.004887138493359089,feet and hands
404,-0.009221981279551983,feet and legs
405,-0.005378491710871458,female and male
406,-0.01940690353512764,fiction and poetry
407,-0.0059895142912864685,field and stream
408,-0.012069527991116047,figures and words
409,0.002569695468991995,fingers and thumb
410,-0.027623523026704788,fire and light
411,-0.01692063920199871,fire and police
412,0.007554461248219013,flame and smoke
413,0.016211124137043953,flames and smoke
414,-0.007565665990114212,flesh and skin
415,0.008353125303983688,flowers and herbs
416,-0.002769308164715767,flowers and plants
417,0.003693368285894394,fog and mist
418,-0.010509414598345757,food and shelter
419,-0.019761160016059875,force and violence
420,0.0029423823580145836,forefinger and thumb
421,-0.024892039597034454,fork and spoon
422,-0.01865813136100769,forms and materials
423,-0.008842294104397297,freedom and security
424,-0.014368319883942604,friends and relations
425,-0.02204330638051033,fruit and nuts
426,-0.0008586551994085312,fruits and vegetables
427,-0.020915772765874863,fun and games
428,-0.01979483664035797,future and past
429,-0.02991383895277977,gas and oil
430,0.01986779272556305,gentlemen and ladies
431,-0.011202245950698853,gin and tonic
432,-0.013242131099104881,glass and steel
433,-0.029191941022872925,god and man
434,-0.015266772359609604,goods and services
435,0.0026466818526387215,gratitude and joy
436,-0.008768031373620033,groups and individuals
437,0.0042615910060703754,guidance and information
438,-0.004641852341592312,gums and teeth
439,-0.0013785124756395817,hair and skin
440,-0.02338763326406479,hands and knees
441,-0.021043645218014717,head and shoulders
442,-0.010078403167426586,head and tail
443,-0.029153285548090935,health and spirits
444,-0.00961849931627512,hearing and sight
445,-0.0073207467794418335,heart and mind
446,0.011118410155177116,heir and son
447,-0.004101516678929329,help and understanding
448,-0.02031848207116127,history and identity
449,-0.011609864421188831,honey and milk
450,0.008272254839539528,horses and wagons
451,0.0010354819241911173,houses and shops
452,-0.0021594054996967316,humility and pride
453,0.018832717090845108,husband and wife
454,-0.014584853313863277,husbands and wives
455,-0.014502860605716705,ice and snow
456,-0.040757544338703156,ice and water
457,-0.017145546153187752,improvements and land
458,-0.020244063809514046,inclination and time
459,-0.0067350007593631744,influence and power
460,-0.0014145225286483765,influence and prestige
461,-0.016198033466935158,information and material
462,-0.028091831132769585,ink and paper
463,-0.005945765413343906,iron and wood
464,-0.020084967836737633,jacket and trousers
465,0.00046595558524131775,jams and jellies
466,0.014808745123445988,jaws and teeth
467,-0.02285029925405979,joy and pleasure
468,-0.02420921064913273,kind and quantity
469,-0.01742478832602501,knowledge and skills
470,0.004821287468075752,labor and money
471,-0.011484376154839993,land and sea
472,0.013247174210846424,landings and takeoffs
473,-0.02259703166782856,law and order
474,-0.00044589675962924957,lecturer and writer
475,-0.007124429568648338,left and right
476,-0.006044081412255764,length and quality
477,-0.014969736337661743,length and weight
478,-0.016202958300709724,libraries and museums
479,-0.020848529413342476,life and religion
480,-0.01747961901128292,light and shadow
481,-0.029252221807837486,light and sound
482,-0.003101072274148464,location and size
483,-0.007261770777404308,machinery and power
484,-0.0025277622044086456,magazines and newspapers
485,0.005933498963713646,magic and superstition
486,-0.003929385915398598,mamma and papa
487,-0.025139205157756805,man and nature
488,9.610061533749104e-05,man and wife
489,-0.018858710303902626,man and woman
490,0.002416525036096573,math and science
491,-0.028110729530453682,meaning and origin
492,-0.02048022672533989,men and officers
493,-0.007008117623627186,men and women
494,-0.03013758733868599,methods and principles
495,-0.022556079551577568,minerals and vitamins
496,-0.011220286600291729,misery and pain
497,-0.007572220638394356,money and time
498,-0.04341576620936394,months and years
499,-0.0022968463599681854,moon and sun
500,0.010620301589369774,morning and night
501,-0.010195700451731682,mother and son
502,-0.0030671749264001846,mouth and nostrils
503,0.01043941080570221,movements and positions
504,-0.020220346748828888,mr. and mrs.
505,-0.002112329937517643,muscles and nerves
506,-0.009630022570490837,names and numbers
507,-0.019953757524490356,nature and size
508,-0.007815838791429996,needle and thread
509,-0.004910044372081757,nights and weekends
510,-0.015420825220644474,nitrogen and oxygen
511,-0.00020450004376471043,north and south
512,0.0045552062802016735,north and west
513,-0.0012320224195718765,nose and throat
514,-0.00827110931277275,novelist and poet
515,0.0052894409745931625,novels and stories
516,-0.004657341167330742,novels and tales
517,-0.009720135480165482,pad and pencil
518,-0.014708828181028366,pain and pressure
519,-0.01712014339864254,pain and shame
520,-0.0082261236384511,paper and pen
521,-0.013943103142082691,peace and quiet
522,-0.010026026517152786,pepper and salt
523,-0.018352899700403214,piano and violin
524,-0.02825929969549179,pitch and volume
525,-0.00636015459895134,place and time
526,-0.010765299201011658,plans and projects
527,-0.0043990276753902435,poetry and prose
528,-0.017965108156204224,politics and religion
529,-0.023639120161533356,power and resources
530,-0.0296477098017931,pressure and temperature
531,-0.009680597111582756,prose and verse
532,0.0013986448757350445,radar and radio
533,-0.004456810653209686,radio and television
534,-0.018304383382201195,research and training
535,-0.002854572609066963,rights and wrongs
536,-0.00899640005081892,rock and roll
537,0.011103978380560875,sailors and soldiers
538,0.010039390064775944,shoes and socks
539,0.0016224030405282974,shower and tub
540,0.0014369692653417587,sidewalks and streets
541,-0.01260567270219326,sights and sounds
542,-0.021956345066428185,son and wife
543,-0.011568073183298111,south and west
544,0.005387730430811644,spring and summer
545,-0.009974373504519463,stress and tension
546,-0.016090914607048035,sunrise and sunset
547,-0.009258408099412918,sympathy and understanding
548,0.009197685867547989,teaching and writing
549,0.003250724636018276,testament and will
550,-0.0006996290758252144,turns and twists
551,-0.0006398633122444153,vinegar and water
552,-0.0038525816053152084,wisdom and wit
553,0.01914803497493267,skirt and sweater
554,-0.004766806960105896,linen and silk
555,-0.0326981320977211,checks and money
556,0.0023005418479442596,calluses and corns
557,-0.007822951301932335,action and motion
558,-0.023246675729751587,brain and intelligence
559,-0.02612110786139965,conduct and manners
560,-0.009985494427382946,completeness and unity
561,0.015512680634856224,hostility and indifference
562,-0.019030818715691566,depth and force
563,-0.026641367003321648,hours and miles
564,0.003063076175749302,movements and speech
565,0.006493723019957542,schools and synagogues
566,-0.018974993377923965,arrangers and composers
567,0.004834409803152084,happiness and laughter
568,0.001677846536040306,diagrams and sketches
569,-0.006416091695427895,pail and shovel
570,-0.013346211984753609,candies and cookies
571,0.007442544214427471,county and village
572,-0.024813398718833923,charm and variety
573,0.02131073549389839,bouquets and wreaths
574,-0.008601471781730652,beech and elm
575,0.007712983526289463,complexity and obscurity
576,0.008246384561061859,devotion and effort
577,-0.01874147728085518,alibis and excuses
578,-0.005121661350131035,file and rank
579,-0.005667434073984623,integrity and unity
580,0.0015271641314029694,flowers and hearts
581,0.005786450579762459,grapefruit and oranges
582,-0.004254546016454697,Kingston and Montreal
583,0.019892364740371704,folklore and legend
584,-0.0020417850464582443,doctors and fathers
585,-0.018082113936543465,contraction and dilation
586,-0.021311171352863312,ships and weapons
587,-0.017185356467962265,funnels and masts
588,-0.03436100110411644,law and sovereignty
589,0.006211724132299423,assurance and dignity
590,-0.0038140942342579365,friends and partners
591,0.018020857125520706,receivers and senders
592,-0.004809711128473282,authority and force
593,0.006894208490848541,trees and underbrush
594,0.0015550507232546806,bacon and coffee
595,0.03393081575632095,december and may
596,-0.008170468732714653,grains and seeds
597,-0.008454582653939724,beauty and color
598,0.0013985298573970795,legs and torso
599,-0.010211615823209286,transportation and utilities
600,-0.01414603739976883,hardships and trials
601,-0.011755088344216347,science and tactics
602,-0.0002691121771931648,neighborhood and school
603,0.004364430904388428,irony and satire
604,0.007882579229772091,kitchen and pantry
605,-0.017365841194987297,astronomy and geology
606,-0.00030495389364659786,feet and heads
607,-0.01666707545518875,snow and water
608,-0.003681126981973648,back and hips
609,0.015876520425081253,bombers and missiles
610,-0.008032253943383694,argument and debate
611,-0.004569189622998238,doubts and suspicions
612,-0.024203971028327942,laborers and servants
613,-0.002430137014016509,arms and faces
614,0.004006432369351387,chrome and glass
615,0.009774835780262947,paris and washington
616,-0.011872022412717342,arm and back
617,0.020116882398724556,emotion and meaning
618,0.01737339235842228,bushes and vines
619,-0.0033505791798233986,authority and independence
620,0.0038120783865451813,crises and problems
621,0.003700130619108677,bathrobe and slippers
622,-0.025142017751932144,generalists and specialists
623,0.016978038474917412,boredom and loneliness
624,-0.0047071706503629684,excitement and fatigue
625,-0.004327333532273769,fun and pleasure
626,-0.02297362871468067,individualism and socialism
627,-0.0016622431576251984,fields and homes
628,-0.028022130951285362,brow and cheeks
629,-0.008147979155182838,certainty and security
630,-0.006399039179086685,artist and critic
631,-0.0005297008901834488,20s and 30s
632,0.011216173879802227,brick and glass
633,-0.017585650086402893,gas and light
634,0.0334649384021759,dentist and doctor
635,-0.017578016966581345,bourbon and water
636,-0.010747584514319897,cuts and wounds
637,0.003312027081847191,palm and pine
638,-0.008354797959327698,fish and vegetable
639,0.006401222664862871,initials and names
640,-0.013851702213287354,fury and pain
641,-0.002942122519016266,gentleness and sweetness
642,-0.004078241065144539,experiences and reactions
643,-0.008466451428830624,bitterness and disappointment
644,0.00764336995780468,comedy and satire
645,0.00352286733686924,enthusiasm and warmth
646,-0.00910146627575159,body and breath
647,-0.01765141449868679,beauty and brains
648,-0.002664748579263687,hotels and pensions
649,0.018539994955062866,imagination and originality
650,-0.014794391579926014,ears and hair
651,-0.014904426410794258,importance and validity
652,-0.022595182061195374,money and papers
653,-0.0033931080251932144,pies and puddings
654,0.01728818193078041,eloquence and force
655,0.012762635946273804,blossom and leaf
656,-0.02272365428507328,desolation and misery
657,-0.012564264237880707,boots and jacket
658,0.008456859737634659,confusions and contradictions
659,-0.012190865352749825,flames and sparks
660,-0.008520122617483139,danger and threat
661,-0.0052377693355083466,determination and faith
662,0.01511668786406517,berlin and frankfurt
663,-0.01518288254737854,clothes and dishes
664,0.015971774235367775,comfort and companionship
665,-0.01750319078564644,background and interest
666,-0.02331407740712166,glass and rubber
667,-0.012331617996096611,color and scent
668,-0.024547573179006577,interest and payments
669,-0.016625937074422836,gambling and vice
670,-0.006051257252693176,activities and places
671,-0.026959167793393135,elegance and purity
672,-0.0009522289037704468,leaves and limbs
673,-0.02703416347503662,power and trade
674,0.0029551703482866287,games and races
675,0.00083930604159832,evenings and sundays
676,-0.01878528483211994,activity and nature
677,-0.016121631488204002,sun and weather
678,0.0003369338810443878,leather and paper
679,-4.517659544944763e-05,anguish and rage
680,-0.00041703227907419205,shooting and yelling
681,-0.027715176343917847,arches and piers
682,0.006623969413340092,investment and risk
683,-0.019247181713581085,control and growth
684,-0.0049546826630830765,happiness and pain
685,0.00293543329462409,Egypt and Europe
686,-0.01171031966805458,order and truth
687,-0.015874462202191353,factories and industries
688,-0.015205352567136288,name and year
689,-0.0038234000094234943,river and sky
690,-0.029017213732004166,detection and removal
691,0.013873388059437275,breakfast and luncheon
692,-0.014686484821140766,attitude and experience
693,-0.0068666692823171616,pilot and plane
694,0.0005742199718952179,malaria and typhoid
695,-0.027422115206718445,technology and time
696,-0.0026838313788175583,economist and historian
697,0.0038110995665192604,muskets and swords
698,-0.020812230184674263,character and wisdom
699,0.025698784738779068,azaleas and camellias
700,-0.01333594135940075,silence and space
701,0.0018406091257929802,fingers and mouth
702,-0.023601438850164413,power and variety
703,-0.02137911319732666,cliches and stereotypes
704,-0.019388094544410706,habits and movements
705,-0.005956943146884441,shirt and waistcoat
706,-0.009253506548702717,boardinghouses and hotels
707,0.01834132894873619,stucco and wood
708,-0.012767702341079712,activities and character
709,-0.0028906818479299545,happiness and warmth
710,-0.003086233511567116,fulfillment and pleasure
711,-0.004831151105463505,means and motives
712,-0.005521764978766441,fear and relief
713,0.0004348140209913254,despair and futility
714,-0.022044647485017776,ash and maple
715,-0.01633734628558159,beauty and inspiration
716,0.00717536173760891,clippings and pictures
717,-0.0036705750972032547,liquids and powders
718,-0.007043357007205486,domination and influence
719,-0.01608206331729889,action and conversation
720,-0.024682242423295975,pattern and sequence
721,-0.009236883372068405,detective and police
722,-0.0006836755201220512,church and graveyard
723,0.017220813781023026,gardens and lawn
724,-0.030666885897517204,powers and processes
725,0.002277066931128502,machinery and tractors
726,-0.014619287103414536,ammo and weapons
727,-0.001478543970733881,clay and wax
728,-0.009789494797587395,associations and enterprises
729,-0.012544838711619377,grace and modesty
730,-0.033451322466135025,brains and talent
731,-0.01268342137336731,comedy and humor
732,-0.00834118202328682,certainty and order
733,-0.003284953534603119,discretion and moderation
734,-0.021098146215081215,attention and civility
735,0.0017738919705152512,captain and leader
736,-0.03334894776344299,control and intelligence
737,0.02133512869477272,grease and sweat
738,0.012014694511890411,comprehension and control
