,cosine_diffs,binom
286,0.14984457194805145,boots and shoes
287,0.0821954682469368,boys and girls
288,0.10182157158851624,boys and men
289,0.08356762677431107,bread and butter
290,0.12648671865463257,bread and cheese
291,0.1559436321258545,breakfast and dinner
292,0.1522476077079773,bride and groom
293,0.11487975716590881,brother and mother
294,0.12670809030532837,brother and sister
295,0.11894199997186661,brothers and sisters
296,0.1410808563232422,brush and trees
297,0.19252625107765198,cakes and pies
298,0.1589130163192749,cattle and horses
299,0.10659932345151901,cause and consequence
300,0.1013198047876358,cause and effect
301,0.13621583580970764,ceiling and walls
302,0.11795400083065033,cents and dollars
303,0.13725462555885315,chair and table
304,0.19128133356571198,chairs and sofas
305,0.14156675338745117,chairs and table
306,0.13765472173690796,characters and situations
307,0.10150308907032013,charts and maps
308,0.12595759332180023,chest and stomach
309,0.10870685428380966,child and husband
310,0.09611070901155472,child and wife
311,0.15550023317337036,childhood and infancy
312,0.10354767739772797,choice and decision
313,0.10681357234716415,church and community
314,0.0754011794924736,city and country
315,0.10515424609184265,city and county
316,0.10515937209129333,city and state
317,0.17951807379722595,clarity and precision
318,0.12363680452108383,classmates and friends
319,0.20760634541511536,closets and drawers
320,0.09166733920574188,coat and hat
321,0.16468144953250885,coffee and sandwiches
322,0.14834535121917725,coffee and toast
323,0.1672535389661789,college and school
324,0.15857528150081635,college and university
325,0.10536220669746399,color and light
326,0.13243596255779266,color and texture
327,0.1484418660402298,colors and forms
328,0.11607544869184494,comfort and ease
329,0.10755530744791031,comings and goings
330,0.10466942191123962,command and control
331,0.16614066064357758,concrete and steel
332,0.16263344883918762,confusion and fear
333,0.14971888065338135,confusion and turmoil
334,0.15000280737876892,conscience and religion
335,0.1095932349562645,contemporary and friend
336,0.1611335128545761,corruption and crime
337,0.16554273664951324,costumes and masks
338,0.15476107597351074,cotton and tobacco
339,0.17089514434337616,council and governor
340,0.12945345044136047,counties and towns
341,0.17045845091342926,courage and hope
342,0.19956110417842865,cousins and uncles
343,0.16940653324127197,crannies and nooks
344,0.2178591787815094,cream and peaches
345,0.14423175156116486,crime and poverty
346,0.09283450245857239,crime and punishment
347,0.12900292873382568,crime and violence
348,0.1939389854669571,crops and livestock
349,0.1498628705739975,cysts and tumors
350,0.17081382870674133,dairy and poultry
351,0.12423083186149597,dark and light
352,0.11493503302335739,dates and events
353,0.13470524549484253,daughter and son
354,0.09809167683124542,day and night
355,0.0869409516453743,days and nights
356,0.09070409834384918,days and years
357,0.09280681610107422,death and life
358,0.1779758781194687,debate and discussion
359,0.18281447887420654,democracy and liberty
360,0.16203850507736206,despair and rage
361,0.12332534790039062,development and research
362,0.1305149793624878,diagnosis and treatment
363,0.17068825662136078,diamonds and rubies
364,0.14001378417015076,dirt and sweat
365,0.11826851218938828,discussion and thought
366,0.1344527155160904,distress and pain
367,0.1505792886018753,dogs and men
368,0.17699994146823883,doorways and windows
369,0.15958334505558014,doubts and fears
370,0.15837723016738892,dreams and plans
371,0.1245092824101448,ears and eyes
372,0.12284768372774124,earth and sky
373,0.1293298751115799,editing and publishing
374,0.11823029816150665,editor and publisher
375,0.10746683180332184,education and skill
376,0.15374156832695007,effort and resources
377,0.15272387862205505,eggs and ham
378,0.13827545940876007,elbows and knees
379,0.05761677399277687,ends and odds
380,0.1391889899969101,energy and money
381,0.16697299480438232,engineers and scientists
382,0.15627220273017883,equipment and personnel
383,0.1110861524939537,error and trial
384,0.1031915545463562,errors and omissions
385,0.10275101661682129,evening and morning
386,0.11681333929300308,everybody and everything
387,0.14810028672218323,expense and time
388,0.11915570497512817,eyes and face
389,0.15334242582321167,eyes and hair
390,0.11373846232891083,face and figure
391,0.07797238230705261,facts and figures
392,0.10282938927412033,faith and life
393,0.12418428063392639,faith and love
394,0.08194053918123245,fall and rise
395,0.09089329093694687,fall and winter
396,0.0874367356300354,family and neighborhood
397,0.15066292881965637,farms and fields
398,0.10031145066022873,father and mother
399,0.10773946344852448,father and son
400,0.11774749308824539,father and uncle
401,0.13047853112220764,fathers and mothers
402,0.17065924406051636,feelings and thoughts
403,0.10417351871728897,feet and hands
404,0.10618314146995544,feet and legs
405,0.034607745707035065,female and male
406,0.11243574321269989,fiction and poetry
407,0.11055479198694229,field and stream
408,0.1412377953529358,figures and words
409,0.12454592436552048,fingers and thumb
410,0.10499034821987152,fire and light
411,0.11251801997423172,fire and police
412,0.15889234840869904,flame and smoke
413,0.14361509680747986,flames and smoke
414,0.14175163209438324,flesh and skin
415,0.18912145495414734,flowers and herbs
416,0.21908876299858093,flowers and plants
417,0.18402014672756195,fog and mist
418,0.09790284186601639,food and shelter
419,0.10118860751390457,force and violence
420,0.17766010761260986,forefinger and thumb
421,0.09271858632564545,fork and spoon
422,0.10112766176462173,forms and materials
423,0.1254526823759079,freedom and security
424,0.09977509826421738,friends and relations
425,0.135420560836792,fruit and nuts
426,0.161467045545578,fruits and vegetables
427,0.10698225349187851,fun and games
428,0.13136449456214905,future and past
429,0.08083838224411011,gas and oil
430,0.1045437753200531,gentlemen and ladies
431,0.07623851299285889,gin and tonic
432,0.08394802361726761,glass and steel
433,0.12382417172193527,god and man
434,0.09748420864343643,goods and services
435,0.17241570353507996,gratitude and joy
436,0.1188214123249054,groups and individuals
437,0.14796853065490723,guidance and information
438,0.1737508624792099,gums and teeth
439,0.10484248399734497,hair and skin
440,0.11396529525518417,hands and knees
441,0.07083415240049362,head and shoulders
442,0.10250962525606155,head and tail
443,0.10033212602138519,health and spirits
444,0.10123667120933533,hearing and sight
445,0.10118995606899261,heart and mind
446,0.13625682890415192,heir and son
447,0.09981052577495575,help and understanding
448,0.11593451350927353,history and identity
449,0.15207025408744812,honey and milk
450,0.19240914285182953,horses and wagons
451,0.10609903931617737,houses and shops
452,0.17045319080352783,humility and pride
453,0.16708719730377197,husband and wife
454,0.11607685685157776,husbands and wives
455,0.12621816992759705,ice and snow
456,0.08637741208076477,ice and water
457,0.12580209970474243,improvements and land
458,0.1036907359957695,inclination and time
459,0.1130925714969635,influence and power
460,0.1548604816198349,influence and prestige
461,0.10067544132471085,information and material
462,0.11038824915885925,ink and paper
463,0.11437967419624329,iron and wood
464,0.12987816333770752,jacket and trousers
465,0.19590044021606445,jams and jellies
466,0.1090262308716774,jaws and teeth
467,0.10045594722032547,joy and pleasure
468,0.1001703143119812,kind and quantity
469,0.1120462417602539,knowledge and skills
470,0.14013159275054932,labor and money
471,0.07197058945894241,land and sea
472,0.17160704731941223,landings and takeoffs
473,0.08761301636695862,law and order
474,0.15203452110290527,lecturer and writer
475,0.10165812075138092,left and right
476,0.10561352223157883,length and quality
477,0.11706719547510147,length and weight
478,0.10503881424665451,libraries and museums
479,0.11678414046764374,life and religion
480,0.1286337524652481,light and shadow
481,0.09631679207086563,light and sound
482,0.074647918343544,location and size
483,0.10877890139818192,machinery and power
484,0.13678355515003204,magazines and newspapers
485,0.17521440982818604,magic and superstition
486,0.16674591600894928,mamma and papa
487,0.09909702837467194,man and nature
488,0.10184481739997864,man and wife
489,0.10275529325008392,man and woman
490,0.11738085746765137,math and science
491,0.10151562094688416,meaning and origin
492,0.09956710040569305,men and officers
493,0.08781158179044724,men and women
494,0.09660980105400085,methods and principles
495,0.115626759827137,minerals and vitamins
496,0.17251089215278625,misery and pain
497,0.12130153924226761,money and time
498,0.0839991346001625,months and years
499,0.1509721279144287,moon and sun
500,0.07942212373018265,morning and night
501,0.12601113319396973,mother and son
502,0.1179085224866867,mouth and nostrils
503,0.11485166847705841,movements and positions
504,0.993662416934967,mr. and mrs.
505,0.13869993388652802,muscles and nerves
506,0.10889542102813721,names and numbers
507,0.09284407645463943,nature and size
508,0.13556919991970062,needle and thread
509,0.10282907634973526,nights and weekends
510,0.12032967805862427,nitrogen and oxygen
511,0.09659615159034729,north and south
512,0.07952054589986801,north and west
513,0.07985512912273407,nose and throat
514,0.1562054455280304,novelist and poet
515,0.1586233526468277,novels and stories
516,0.18039344251155853,novels and tales
517,0.12346288561820984,pad and pencil
518,0.09049863368272781,pain and pressure
519,0.09971053153276443,pain and shame
520,0.1002369076013565,paper and pen
521,0.0963793620467186,peace and quiet
522,0.15421733260154724,pepper and salt
523,0.14047357439994812,piano and violin
524,0.08162539452314377,pitch and volume
525,0.10451658070087433,place and time
526,0.11027881503105164,plans and projects
527,0.1483047902584076,poetry and prose
528,0.14473573863506317,politics and religion
529,0.1057630330324173,power and resources
530,0.13001815974712372,pressure and temperature
531,0.14629912376403809,prose and verse
532,0.13974769413471222,radar and radio
533,0.1061386838555336,radio and television
534,0.08725564181804657,research and training
535,0.16523678600788116,rights and wrongs
536,0.10955620557069778,rock and roll
537,0.1773807555437088,sailors and soldiers
538,0.10636161267757416,shoes and socks
539,0.15845593810081482,shower and tub
540,0.1943245381116867,sidewalks and streets
541,0.10335640609264374,sights and sounds
542,0.09797780960798264,son and wife
543,0.09604790061712265,south and west
544,0.09911315888166428,spring and summer
545,0.13620641827583313,stress and tension
546,0.11081614345312119,sunrise and sunset
547,0.14129942655563354,sympathy and understanding
548,0.1450435370206833,teaching and writing
549,0.14322049915790558,testament and will
550,0.10577178001403809,turns and twists
551,0.16107423603534698,vinegar and water
552,0.14285975694656372,wisdom and wit
553,0.16194094717502594,skirt and sweater
554,0.12314276397228241,linen and silk
555,0.10468237847089767,checks and money
556,0.18586137890815735,calluses and corns
557,0.11413459479808807,action and motion
558,0.09530894458293915,brain and intelligence
559,0.0626039206981659,conduct and manners
560,0.1319235861301422,completeness and unity
561,0.17439667880535126,hostility and indifference
562,0.10262589901685715,depth and force
563,0.10269396007061005,hours and miles
564,0.1274106502532959,movements and speech
565,0.2548019587993622,schools and synagogues
566,0.13643571734428406,arrangers and composers
567,0.13756826519966125,happiness and laughter
568,0.15765704214572906,diagrams and sketches
569,0.13667340576648712,pail and shovel
570,0.15970008075237274,candies and cookies
571,0.1550562083721161,county and village
572,0.13391391932964325,charm and variety
573,0.2472812980413437,bouquets and wreaths
574,0.1575709730386734,beech and elm
575,0.19635462760925293,complexity and obscurity
576,0.13444149494171143,devotion and effort
577,0.1432952880859375,alibis and excuses
578,0.0947863832116127,file and rank
579,0.12026483565568924,integrity and unity
580,0.181061252951622,flowers and hearts
581,0.2479027956724167,grapefruit and oranges
582,0.15294510126113892,Kingston and Montreal
583,0.17917005717754364,folklore and legend
584,0.1604146957397461,doctors and fathers
585,0.15756873786449432,contraction and dilation
586,0.11379390209913254,ships and weapons
587,0.14811812341213226,funnels and masts
588,0.09342464804649353,law and sovereignty
589,0.14057092368602753,assurance and dignity
590,0.07694543898105621,friends and partners
591,0.22809292376041412,receivers and senders
592,0.135907381772995,authority and force
593,0.1966315507888794,trees and underbrush
594,0.16827932000160217,bacon and coffee
595,0.15487851202487946,december and may
596,0.1299659013748169,grains and seeds
597,0.15698465704917908,beauty and color
598,0.15885302424430847,legs and torso
599,0.11385813355445862,transportation and utilities
600,0.19216442108154297,hardships and trials
601,0.1088142991065979,science and tactics
602,0.1450977623462677,neighborhood and school
603,0.19215907156467438,irony and satire
604,0.19173333048820496,kitchen and pantry
605,0.19136056303977966,astronomy and geology
606,0.11743586510419846,feet and heads
607,0.12087319791316986,snow and water
608,0.05973074212670326,back and hips
609,0.18582284450531006,bombers and missiles
610,0.10845474898815155,argument and debate
611,0.1639804244041443,doubts and suspicions
612,0.1867995709180832,laborers and servants
613,0.11552990972995758,arms and faces
614,0.11269131302833557,chrome and glass
615,0.19228771328926086,paris and washington
616,0.08399030566215515,arm and back
617,0.1193188726902008,emotion and meaning
618,0.23424051702022552,bushes and vines
619,0.1527785211801529,authority and independence
620,0.19384124875068665,crises and problems
621,0.18580633401870728,bathrobe and slippers
622,0.17010052502155304,generalists and specialists
623,0.2110871821641922,boredom and loneliness
624,0.16606979072093964,excitement and fatigue
625,0.1201997846364975,fun and pleasure
626,0.20205868780612946,individualism and socialism
627,0.14121204614639282,fields and homes
628,0.10625926405191422,brow and cheeks
629,0.1428345888853073,certainty and security
630,0.13955458998680115,artist and critic
631,0.16382941603660583,20s and 30s
632,0.16429242491722107,brick and glass
633,0.10403848439455032,gas and light
634,0.14530286192893982,dentist and doctor
635,0.15269887447357178,bourbon and water
636,0.10907136648893356,cuts and wounds
637,0.17499452829360962,palm and pine
638,0.120242640376091,fish and vegetable
639,0.1622469276189804,initials and names
640,0.11667349934577942,fury and pain
641,0.17741236090660095,gentleness and sweetness
642,0.16822631657123566,experiences and reactions
643,0.18089209496974945,bitterness and disappointment
644,0.17733460664749146,comedy and satire
645,0.18387265503406525,enthusiasm and warmth
646,0.09813135862350464,body and breath
647,0.1462678760290146,beauty and brains
648,0.1291252225637436,hotels and pensions
649,0.19756858050823212,imagination and originality
650,0.09932209551334381,ears and hair
651,0.15172125399112701,importance and validity
652,0.1293238252401352,money and papers
653,0.21278569102287292,pies and puddings
654,0.14692997932434082,eloquence and force
655,0.20708392560482025,blossom and leaf
656,0.12931475043296814,desolation and misery
657,0.13376818597316742,boots and jacket
658,0.2025136500597,confusions and contradictions
659,0.15866237878799438,flames and sparks
660,0.1187627762556076,danger and threat
661,0.10698207467794418,determination and faith
662,0.19991222023963928,berlin and frankfurt
663,0.1537906974554062,clothes and dishes
664,0.1577017456293106,comfort and companionship
665,0.07573556154966354,background and interest
666,0.12250097095966339,glass and rubber
667,0.13917605578899384,color and scent
668,0.11056866496801376,interest and payments
669,0.13970209658145905,gambling and vice
670,0.15696395933628082,activities and places
671,0.17552587389945984,elegance and purity
672,0.1775835007429123,leaves and limbs
673,0.10055611282587051,power and trade
674,0.16490069031715393,games and races
675,0.14905208349227905,evenings and sundays
676,0.10299496352672577,activity and nature
677,0.09993477910757065,sun and weather
678,0.13751423358917236,leather and paper
679,0.12625092267990112,anguish and rage
680,0.09668271988630295,shooting and yelling
681,0.1793188601732254,arches and piers
682,0.14036825299263,investment and risk
683,0.12558577954769135,control and growth
684,0.17970624566078186,happiness and pain
685,0.15076829493045807,Egypt and Europe
686,0.09602473676204681,order and truth
687,0.11971621960401535,factories and industries
688,0.11569368839263916,name and year
689,0.09775543957948685,river and sky
690,0.09059376269578934,detection and removal
691,0.15555885434150696,breakfast and luncheon
692,0.13462677597999573,attitude and experience
693,0.16774728894233704,pilot and plane
694,0.17956840991973877,malaria and typhoid
695,0.08354463428258896,technology and time
696,0.15697340667247772,economist and historian
697,0.19003687798976898,muskets and swords
698,0.09936276823282242,character and wisdom
699,0.24849437177181244,azaleas and camellias
700,0.15458451211452484,silence and space
701,0.15307727456092834,fingers and mouth
702,0.12879574298858643,power and variety
703,0.10607727617025375,cliches and stereotypes
704,0.1390540897846222,habits and movements
705,0.1708952635526657,shirt and waistcoat
706,0.1552811563014984,boardinghouses and hotels
707,0.20181438326835632,stucco and wood
708,0.10419181734323502,activities and character
709,0.12901462614536285,happiness and warmth
710,0.13463163375854492,fulfillment and pleasure
711,0.09545715898275375,means and motives
712,0.15275107324123383,fear and relief
713,0.16461798548698425,despair and futility
714,0.0948127806186676,ash and maple
715,0.15681201219558716,beauty and inspiration
716,0.19510087370872498,clippings and pictures
717,0.17283296585083008,liquids and powders
718,0.17121241986751556,domination and influence
719,0.111690953373909,action and conversation
720,0.12485011667013168,pattern and sequence
721,0.134141206741333,detective and police
722,0.16358762979507446,church and graveyard
723,0.1339021474123001,gardens and lawn
724,0.09983132779598236,powers and processes
725,0.1636989414691925,machinery and tractors
726,0.1495738923549652,ammo and weapons
727,0.08585996925830841,clay and wax
728,0.13750699162483215,associations and enterprises
729,0.16062864661216736,grace and modesty
730,0.08521395921707153,brains and talent
731,0.15310226380825043,comedy and humor
732,0.1434895545244217,certainty and order
733,0.16046197712421417,discretion and moderation
734,0.11970686167478561,attention and civility
735,0.13163301348686218,captain and leader
736,0.08978098630905151,control and intelligence
737,0.12149936705827713,grease and sweat
738,0.16975392401218414,comprehension and control
739,0.20978502929210663,hallucinations and visions
740,0.1057811751961708,commands and statements
741,0.11946707218885422,cost and upkeep
742,0.10814296454191208,men and objects
743,0.11523665487766266,fragrance and taste
744,0.20464806258678436,betrayal and murder
745,0.1543104350566864,bacteria and insects
746,0.11454153060913086,confusion and congestion
747,0.13132551312446594,facts and techniques
748,0.0913495272397995,anger and spite
749,0.09813013672828674,money and numbers
750,0.23953919112682343,boulders and ledges
751,0.2114284485578537,abolition and emancipation
752,0.19115011394023895,nationalism and sovereignty
753,0.16824126243591309,tensions and uncertainties
754,0.17484891414642334,beauty and poise
755,0.07476501911878586,background and intelligence
756,0.18243101239204407,battle and bloodshed
757,0.1508902758359909,fairness and moderation
758,0.0774698331952095,back and behind
759,0.14612124860286713,apprehension and terror
760,0.10435250401496887,head and teeth
761,0.12065348774194717,cod and salmon
762,0.22021010518074036,archaeologists and geologists
763,0.15150479972362518,chopping and sawing
764,0.15080368518829346,anxiety and dismay
765,0.10097157955169678,resources and riches
766,0.15934453904628754,personnel and ships
767,0.16605448722839355,bandits and outlaws
768,0.12696418166160583,secrecy and stealth
769,0.1457994133234024,soldiers and subjects
770,0.18699726462364197,barges and towboats
771,0.15447835624217987,celebration and ritual
772,0.16015130281448364,searching and yearning
773,0.1142958402633667,letters and magazines
